,job,Obj00,Obj10,Obj01,Obj11,Obj02,Obj12,Obj03,Obj13,Obj04,Obj14
70,70,17,29,49,8,1,44,3,9,40,30
71,71,21,29,28,34,22,32,15,38,27,6
72,72,46,42,35,16,18,19,48,26,23,7
73,73,44,45,10,29,8,38,45,16,24,46
74,74,47,40,38,35,47,9,29,31,8,22
75,75,21,47,27,32,11,41,16,25,7,19
76,76,11,19,1,34,12,36,19,15,8,8
77,77,34,45,30,39,27,34,2,29,9,24
78,78,30,20,30,29,45,14,1,30,27,17
79,79,5,3,26,30,12,41,4,12,14,34
80,80,25,25,11,33,14,13,10,44,18,14
81,81,5,33,37,10,42,47,11,47,14,33
82,82,26,11,29,41,38,8,37,46,45,9
83,83,25,14,5,2,27,45,4,18,46,36
84,84,23,32,36,3,45,48,43,12,47,37
85,85,13,8,45,25,15,27,33,23,40,8
86,86,48,6,48,33,20,37,5,28,31,15
87,87,18,42,18,29,5,31,17,36,13,5
88,88,45,6,24,18,4,23,30,16,33,15
89,89,3,1,32,20,19,43,25,42,20,35
90,90,31,6,12,39,39,16,43,9,40,4
91,91,34,42,3,46,15,12,1,11,3,24
92,92,23,47,16,5,39,12,23,14,47,4
93,93,23,2,46,15,35,35,30,45,17,6
94,94,28,3,49,27,10,26,30,23,14,27
95,95,30,36,45,2,45,21,27,14,24,20
96,96,31,47,25,32,41,43,32,13,25,40
97,97,3,5,33,14,49,20,7,19,44,33
98,98,48,28,47,48,24,45,7,37,16,34
99,99,3,36,8,49,18,34,25,20,36,47
100,100,20,32,25,17,9,47,33,32,35,8
101,101,4,22,15,28,29,31,24,21,35,3
102,102,3,44,34,38,13,46,25,10,34,42
103,103,47,46,31,22,39,47,36,40,46,12
104,104,13,2,12,29,5,37,30,49,10,40
105,105,38,23,15,34,25,48,27,13,12,16
106,106,19,22,31,38,16,34,33,9,44,30
107,107,36,10,43,41,21,14,29,24,45,16
108,108,4,35,23,37,30,40,43,11,7,10
109,109,49,24,44,5,40,40,3,21,28,6
110,110,12,41,26,41,31,40,21,38,35,2
111,111,11,19,42,27,34,37,18,32,35,35
112,112,23,36,11,45,41,29,45,15,46,27
113,113,37,13,41,23,23,20,28,23,47,47
114,114,30,26,35,6,5,27,43,11,46,31
115,115,13,9,23,33,2,6,46,10,20,34
116,116,46,24,45,34,42,16,37,24,27,14
117,117,34,18,13,47,21,22,16,15,30,10
118,118,39,29,24,34,37,34,30,38,30,27
119,119,17,33,39,48,2,13,20,17,26,34
120,120,37,13,19,27,33,34,2,2,27,6
121,121,35,19,2,20,7,1,38,18,22,34
122,122,35,40,12,1,37,21,22,11,36,4
123,123,44,19,12,4,36,14,30,11,20,23
124,124,42,43,24,10,49,48,14,46,13,46
125,125,4,9,13,36,24,5,49,17,13,22
126,126,21,24,17,9,8,32,29,49,40,20
127,127,40,33,23,41,43,45,4,25,35,5
128,128,15,21,39,2,10,38,43,17,35,4
129,129,21,31,26,32,21,49,18,20,45,28
130,130,15,25,25,9,38,40,20,40,14,12
131,131,14,34,41,39,43,19,12,7,26,42
132,132,22,39,7,41,11,43,28,11,27,20
133,133,47,3,49,27,15,37,22,33,30,45
134,134,35,45,18,34,29,46,22,19,42,38
135,135,12,35,10,34,14,12,31,1,47,18
136,136,30,22,49,5,34,38,27,21,23,13
137,137,12,38,7,46,20,16,26,17,9,40
138,138,3,41,39,30,3,12,32,31,5,44
139,139,35,20,19,13,23,4,6,26,46,18
140,140,11,21,14,12,30,7,9,41,29,12
141,141,35,5,10,31,46,34,37,5,6,23
142,142,24,14,6,12,32,20,38,33,41,11
143,143,31,43,39,28,44,39,23,11,25,6
144,144,19,6,23,23,18,10,4,13,8,48
145,145,19,37,22,8,27,21,35,30,9,19
146,146,48,40,43,40,26,1,23,21,18,23
147,147,45,49,19,31,34,32,42,22,2,33
148,148,39,25,32,22,23,30,4,4,3,14
149,149,13,13,40,38,7,15,41,31,8,36
150,150,42,10,21,12,33,33,14,46,19,31
151,151,36,22,37,22,24,10,3,44,24,20
152,152,36,2,14,29,14,8,22,26,13,7
153,153,46,26,35,43,41,35,27,19,32,2
154,154,1,7,13,8,7,17,34,48,16,4
155,155,1,41,37,41,17,28,46,27,33,36
156,156,19,18,14,27,34,41,4,49,24,40
157,157,25,41,46,25,9,10,43,35,40,42
158,158,44,32,19,45,25,44,49,24,7,49
159,159,39,38,48,15,9,31,25,36,27,2
160,160,21,19,15,7,9,21,35,49,40,7
161,161,23,46,1,10,28,46,23,25,39,45
162,162,28,12,21,41,46,9,21,37,34,15
163,163,18,7,41,23,3,12,38,6,21,18
164,164,19,10,33,47,41,11,5,22,1,8
165,165,26,30,18,7,8,2,37,29,20,18
166,166,20,45,39,1,36,17,37,5,48,40
167,167,5,29,42,41,46,7,33,2,42,12
168,168,18,2,11,8,43,47,6,11,11,29
169,169,24,35,18,28,12,5,47,20,12,17
170,170,19,5,11,34,15,35,31,3,13,13
171,171,21,11,24,31,2,11,46,28,9,37
172,172,28,40,38,19,34,48,33,35,19,36
173,173,26,44,24,43,48,7,29,24,15,20
174,174,10,10,5,47,17,43,1,44,42,3
175,175,48,22,38,14,32,47,18,46,20,15
176,176,29,5,1,5,5,12,11,44,47,30
177,177,33,47,6,8,35,10,30,32,44,8
178,178,42,17,36,17,39,37,4,29,37,14
179,179,41,9,9,16,15,48,21,20,1,2
180,180,48,22,44,7,40,49,49,46,47,36
181,181,37,18,40,30,46,47,16,10,39,49
182,182,7,14,30,31,14,38,40,30,39,48
183,183,22,47,11,13,41,23,15,49,18,40
184,184,46,23,32,37,41,48,1,39,36,3
185,185,19,35,4,47,13,48,41,7,4,4
186,186,19,19,16,41,13,39,47,10,34,28
187,187,41,27,10,15,11,11,12,18,40,23
188,188,13,44,20,25,3,4,32,34,41,9
189,189,12,49,33,8,29,18,37,44,32,26
190,190,40,13,14,12,37,4,31,11,30,15
191,191,29,30,32,45,39,21,48,12,29,24
192,192,8,30,3,49,4,25,29,26,2,6
193,193,49,16,7,11,28,5,31,49,7,45
194,194,49,29,19,31,25,30,2,17,41,39
195,195,14,13,47,38,29,40,32,20,26,35
196,196,47,3,40,29,49,29,13,37,17,20
197,197,34,6,3,32,9,46,32,36,6,23
198,198,34,24,3,45,2,15,17,34,14,13
199,199,37,37,35,48,2,42,13,47,20,37
