,job,Obj00,Obj10,Obj01,Obj11,Obj02,Obj12,Obj03,Obj13,Obj04,Obj14,Obj05,Obj15,Obj06,Obj16,Obj07,Obj17,Obj08,Obj18,Obj09,Obj19
48,48,21,12,4,1,1,8,10,11,19,12,5,7,3,7,14,20,2,1,10,15
49,49,12,11,10,21,12,23,9,6,18,8,19,16,9,5,22,14,16,15,14,4
50,50,12,16,18,21,14,6,21,1,6,3,14,16,23,12,1,11,22,24,3,7
51,51,24,16,21,1,15,11,13,7,16,9,4,5,22,4,2,15,18,18,15,20
52,52,1,4,21,4,16,8,23,15,20,16,6,6,18,6,11,10,13,12,15,9
53,53,5,23,17,2,17,1,4,6,4,8,14,14,22,20,5,1,9,11,4,3
54,54,10,4,10,14,22,19,4,5,5,15,4,6,16,10,16,13,12,10,22,4
55,55,12,9,18,6,1,22,20,9,1,3,18,13,23,24,19,18,24,8,7,10
56,56,10,8,10,22,7,14,7,13,3,21,16,8,16,11,14,10,24,4,19,22
57,57,8,17,18,11,20,11,12,10,16,1,5,6,18,9,8,2,17,18,2,7
58,58,22,4,24,24,6,9,3,8,4,16,21,15,24,7,15,22,2,1,7,2
59,59,22,12,9,10,2,11,1,23,24,14,19,17,17,13,19,11,11,8,7,8
60,60,21,10,22,9,9,19,1,18,13,10,8,10,1,5,7,6,13,3,1,10
61,61,20,24,1,13,20,5,3,16,11,8,2,2,19,21,18,14,3,3,3,3
62,62,23,11,21,6,1,3,17,24,18,5,1,12,1,9,9,10,10,17,5,3
63,63,5,19,24,19,19,3,22,16,4,8,16,10,5,24,18,24,2,13,5,1
64,64,24,6,13,22,4,13,15,2,22,23,13,14,11,14,5,24,17,13,18,22
65,65,3,13,14,11,10,18,18,5,5,3,21,6,10,22,8,14,22,11,7,1
66,66,16,18,24,2,13,4,17,11,11,19,7,4,23,16,4,19,11,4,2,21
67,67,1,5,19,4,6,1,17,9,19,19,12,8,10,1,4,13,11,24,22,17
68,68,19,19,12,13,15,19,17,17,21,19,5,22,10,4,17,19,12,9,10,21
69,69,2,6,18,13,7,23,21,9,13,11,20,22,6,22,15,6,2,5,24,15
70,70,9,18,13,23,19,2,16,24,11,3,20,16,3,22,1,9,13,23,11,15
71,71,18,16,19,11,18,19,18,9,6,9,19,3,9,2,21,13,2,10,7,3
72,72,5,1,7,8,20,2,11,1,17,1,2,12,8,4,18,21,5,22,8,24
73,73,5,13,6,6,22,24,15,12,4,6,4,24,10,6,13,10,19,22,16,18
74,74,16,2,16,7,23,20,19,7,16,11,14,7,5,12,17,2,22,1,22,12
75,75,17,16,12,4,20,8,10,24,5,3,20,2,10,14,3,17,6,18,16,9
76,76,24,17,20,13,22,10,1,15,9,3,13,24,5,19,21,19,1,19,17,11
77,77,7,14,12,23,10,18,18,21,2,10,23,12,15,1,19,20,18,6,19,11
78,78,21,12,4,8,4,7,21,21,19,14,5,12,6,12,17,6,22,23,12,20
79,79,5,6,9,4,2,12,13,8,15,3,15,14,17,6,15,12,16,7,17,24
80,80,13,8,1,9,12,9,7,15,10,23,11,8,9,14,13,13,8,17,1,11
81,81,23,23,4,17,13,9,14,14,12,10,2,21,22,20,14,9,2,2,19,1
82,82,17,20,4,14,12,24,16,2,7,4,13,16,19,11,5,3,2,21,22,23
83,83,15,14,22,8,15,5,11,12,22,23,9,11,1,23,21,6,24,15,3,8
84,84,17,23,15,21,8,20,7,8,15,1,14,20,13,9,4,15,8,19,21,4
85,85,18,15,21,17,9,15,9,1,7,12,7,10,3,13,6,21,4,24,5,22
86,86,1,23,23,3,11,24,1,9,20,14,16,9,8,15,22,2,16,17,10,9
87,87,24,6,21,12,1,5,8,20,10,2,23,2,24,21,24,13,7,6,18,9
88,88,24,5,19,10,14,3,11,21,19,4,2,9,3,22,9,15,12,19,5,21
89,89,15,15,22,10,23,24,23,1,18,24,14,4,15,8,6,24,17,12,1,5
90,90,12,12,24,11,24,18,7,20,22,6,19,9,17,7,3,7,7,19,21,15
91,91,4,2,9,8,7,6,6,15,9,10,20,12,2,19,5,15,13,24,13,3
92,92,8,24,19,15,19,4,3,6,16,18,2,2,17,4,6,10,23,16,21,1
93,93,24,17,7,12,18,13,18,9,14,4,2,12,14,12,24,7,12,3,16,2
94,94,17,24,10,13,6,12,8,17,11,2,23,15,1,2,15,9,7,4,9,23
95,95,11,11,18,15,5,24,24,18,4,3,15,14,13,3,7,24,11,12,14,13
96,96,15,9,18,9,9,1,4,6,5,22,1,7,19,19,22,14,9,12,3,13
97,97,17,16,5,1,20,1,13,9,3,5,20,7,7,11,18,13,14,24,9,3
98,98,6,21,6,7,11,23,18,8,1,1,11,19,1,9,24,14,22,18,10,20
99,99,10,2,5,9,1,2,24,15,19,10,5,23,20,5,14,20,17,14,6,3
100,100,24,16,7,5,13,17,1,17,9,18,6,8,6,9,16,3,13,19,20,23
101,101,13,5,9,6,11,19,18,3,13,5,19,1,3,14,6,11,22,7,10,17
102,102,6,3,15,15,2,9,23,24,6,13,12,19,17,13,10,15,2,3,2,9
103,103,21,22,21,19,13,15,24,5,22,20,4,21,4,22,2,6,2,16,12,12
104,104,14,10,7,15,10,3,7,20,11,8,10,3,4,12,9,14,16,5,13,14
105,105,21,18,2,8,9,6,15,21,4,11,9,15,24,6,16,24,12,5,12,6
106,106,22,24,1,10,16,3,18,1,2,2,8,11,10,8,14,2,6,7,6,7
107,107,2,4,21,17,16,5,19,13,16,12,12,1,7,9,10,15,19,15,1,16
108,108,20,16,1,8,12,16,14,24,10,22,3,16,13,4,3,12,8,10,20,19
109,109,16,6,9,16,11,22,10,10,4,20,21,4,1,12,12,18,20,19,8,19
110,110,14,18,12,22,23,14,13,19,16,7,22,3,1,19,19,20,16,9,12,15
111,111,4,17,1,13,10,7,23,16,8,13,6,18,7,7,17,22,10,21,18,9
112,112,1,11,17,21,19,11,5,12,10,20,22,4,13,22,14,5,19,4,11,15
113,113,24,3,15,13,10,22,14,15,20,1,6,6,7,10,15,24,15,17,14,10
114,114,19,18,23,5,13,19,6,22,18,15,2,23,11,18,18,20,16,9,24,18
115,115,14,22,18,20,16,4,4,2,12,9,21,5,14,6,12,13,15,17,10,22
116,116,15,8,5,2,4,13,17,4,8,8,13,18,2,3,23,21,14,3,6,23
117,117,1,11,2,13,1,8,13,16,24,5,5,23,18,15,16,6,7,7,15,17
118,118,2,13,12,4,8,17,21,2,23,16,5,9,1,24,7,17,14,7,14,14
119,119,20,7,12,23,22,6,12,11,14,24,11,12,15,19,9,9,16,22,1,2
120,120,22,24,15,3,24,24,22,8,15,7,1,1,1,7,1,23,15,3,17,13
121,121,19,21,15,13,9,21,10,17,17,3,9,6,20,9,4,8,3,24,2,22
122,122,4,16,17,6,10,22,8,18,4,23,10,17,2,6,6,2,1,19,20,10
123,123,6,13,13,10,18,23,8,4,19,16,1,22,9,12,11,16,9,10,5,16
124,124,4,17,2,23,10,21,20,9,2,4,11,24,2,6,12,11,8,7,8,14
125,125,11,23,13,14,13,6,12,7,22,23,2,22,13,18,2,4,7,17,17,16
126,126,2,8,11,5,24,5,22,19,16,3,5,10,9,7,15,19,18,9,5,4
127,127,14,5,9,7,19,9,22,16,14,1,23,13,23,7,18,19,14,10,22,20
128,128,18,12,7,11,15,22,8,22,18,3,10,14,9,8,12,18,24,24,1,15
129,129,13,21,16,12,6,24,3,20,2,15,8,20,7,1,18,17,3,13,24,3
130,130,4,15,9,4,14,8,9,10,11,21,9,3,4,18,9,6,15,6,13,18
131,131,10,11,1,17,8,9,6,12,23,4,19,19,3,19,23,14,3,18,12,8
132,132,7,2,14,10,21,21,2,17,8,2,18,5,4,6,22,4,23,20,13,12
133,133,6,16,7,12,21,6,7,21,17,17,15,24,11,7,19,22,21,16,9,15
134,134,11,10,17,11,17,6,19,13,9,11,21,8,24,16,20,22,1,16,23,12
135,135,19,8,12,18,2,14,10,11,7,9,9,13,14,9,17,13,24,18,1,5
136,136,23,13,4,14,9,10,23,9,18,15,17,6,3,1,18,17,5,1,9,2
137,137,19,22,7,24,18,15,19,9,15,20,16,13,11,8,4,12,17,12,15,8
138,138,1,14,4,9,21,24,11,17,12,2,15,10,11,13,11,10,22,18,14,6
139,139,24,10,5,13,12,1,3,12,4,15,20,20,20,18,14,14,14,10,4,2
140,140,12,13,5,12,24,10,14,9,4,19,24,2,10,12,24,2,11,24,21,15
141,141,13,10,19,23,6,11,6,14,9,20,3,9,5,12,5,23,13,4,8,6
142,142,18,19,11,7,22,9,6,16,3,10,6,6,16,20,8,17,19,13,18,10
143,143,2,8,20,7,22,1,4,7,2,10,3,9,16,15,14,23,16,7,24,8
144,144,8,16,21,8,19,5,7,15,16,8,12,19,11,5,4,13,23,11,6,17
145,145,13,5,1,7,18,22,22,12,24,18,24,1,19,20,2,13,13,12,2,20
146,146,7,9,20,23,21,14,21,17,23,15,20,16,6,11,4,3,1,22,14,16
147,147,23,2,8,5,7,14,5,19,20,22,4,3,17,6,21,18,3,14,7,12
148,148,22,21,1,1,11,14,2,8,22,24,4,5,22,1,6,21,12,3,18,17
149,149,9,18,21,23,15,18,21,10,19,9,12,20,2,2,12,4,16,16,14,3
150,150,19,3,21,23,7,8,21,20,12,9,2,6,8,19,5,12,14,7,22,13
151,151,2,16,18,8,4,22,23,2,10,11,12,20,19,17,3,12,24,7,10,3
152,152,9,16,8,6,24,19,4,16,2,12,11,11,7,22,14,12,23,1,13,1
153,153,5,15,11,22,13,20,3,11,23,17,8,8,10,7,7,13,10,20,11,2
154,154,15,16,16,15,12,13,11,6,14,6,22,11,13,8,21,5,17,8,12,10
155,155,20,18,6,20,24,11,16,19,8,20,7,8,12,14,8,24,15,2,3,12
156,156,23,16,20,9,20,24,23,23,5,8,21,8,22,3,13,7,21,7,9,11
157,157,13,10,12,9,24,14,4,8,21,13,24,15,19,1,20,9,9,9,21,10
158,158,8,3,17,18,3,21,21,16,15,17,8,4,11,20,20,9,5,8,7,4
159,159,21,22,16,15,9,20,1,21,5,16,8,15,10,2,10,1,7,21,6,16
160,160,15,14,6,10,17,12,16,21,16,10,2,3,18,2,8,5,3,3,12,23
161,161,16,10,12,12,11,23,6,23,22,24,12,15,2,3,8,8,6,17,20,5
162,162,9,3,1,24,4,14,9,10,11,3,6,11,3,20,8,9,12,13,9,9
163,163,22,24,4,6,9,19,6,9,14,8,15,11,21,10,9,15,2,1,21,6
164,164,17,16,3,4,1,1,3,5,9,1,15,24,9,13,20,7,11,2,10,13
165,165,17,7,14,20,2,1,21,14,3,14,11,21,11,5,10,7,23,20,20,15
166,166,17,24,22,20,19,14,24,9,9,1,7,24,8,19,6,3,8,19,17,12
167,167,7,1,9,11,16,7,11,11,21,12,5,15,2,12,14,17,1,17,14,5
168,168,10,13,24,14,22,9,11,4,19,24,21,22,16,24,23,17,15,2,4,4
169,169,9,3,23,4,16,9,5,11,6,14,8,20,9,7,2,2,5,17,14,6
170,170,22,21,13,17,9,24,17,13,12,7,7,24,8,11,19,14,18,20,6,17
171,171,4,3,12,22,17,23,19,24,13,21,6,7,10,4,11,6,9,1,13,21
172,172,1,16,13,19,3,19,6,18,7,20,8,9,20,23,16,4,22,18,12,21
173,173,13,23,13,13,18,20,5,14,9,4,12,16,14,7,21,7,3,20,4,1
174,174,17,15,7,16,9,8,14,7,24,19,20,22,5,17,14,13,15,5,3,17
175,175,13,5,5,12,8,8,4,8,18,9,24,1,11,16,1,2,12,20,1,19
176,176,14,14,24,16,12,3,21,19,4,6,4,23,9,4,13,24,6,10,8,24
177,177,11,10,1,5,15,4,24,14,6,24,16,16,8,24,20,18,24,3,20,22
178,178,1,21,8,22,7,5,11,5,13,19,13,24,17,21,12,3,5,20,19,23
179,179,1,12,22,16,13,10,1,15,2,2,9,5,16,4,12,4,20,6,3,17
180,180,19,4,18,23,17,14,16,13,21,8,13,15,1,5,4,2,1,11,4,15
181,181,10,15,17,5,9,9,7,13,3,4,20,14,24,4,14,8,3,5,3,7
182,182,14,10,11,6,2,22,9,13,13,12,16,12,15,11,9,13,5,22,16,20
183,183,10,5,15,15,5,20,5,23,21,3,22,21,14,8,5,3,24,22,10,11
184,184,18,21,16,5,12,4,23,3,10,1,1,14,21,2,22,3,10,16,14,11
185,185,2,10,2,1,11,1,10,17,22,4,6,21,6,6,16,21,6,12,7,13
186,186,7,16,8,16,2,21,19,7,7,2,12,7,1,8,23,5,2,23,22,7
187,187,15,9,5,24,24,11,14,13,14,20,19,20,4,5,16,15,14,23,9,21
188,188,18,17,8,13,14,16,4,12,23,12,23,16,13,13,15,24,12,3,9,21
189,189,6,18,11,5,23,9,7,11,23,24,24,13,18,1,5,14,13,24,7,10
190,190,23,10,10,20,17,10,24,1,10,2,18,12,24,15,14,22,7,8,8,15
191,191,12,11,17,4,14,3,20,19,16,13,1,4,8,19,12,2,20,1,13,23
192,192,10,23,23,18,23,10,13,7,15,10,24,10,23,2,17,4,9,2,21,8
193,193,15,17,17,5,9,22,23,7,4,1,5,3,3,10,4,24,2,20,6,7
194,194,4,20,22,14,21,10,4,22,15,8,3,8,14,23,24,3,3,6,20,1
195,195,16,24,4,20,1,14,23,21,16,19,20,17,16,3,23,11,23,6,12,14
196,196,19,11,3,24,19,19,18,24,4,4,6,13,21,1,17,8,2,9,18,5
197,197,4,12,12,19,19,1,10,9,9,12,1,9,14,8,9,21,6,14,5,18
198,198,4,4,24,5,1,1,4,24,6,9,19,12,8,19,18,15,16,16,18,22
199,199,5,4,11,15,2,16,21,24,7,22,8,10,5,22,14,22,24,22,1,5
200,200,11,4,3,22,21,14,16,3,11,10,3,11,17,2,21,22,9,6,24,15
201,201,22,14,3,18,2,2,11,21,1,13,13,22,22,15,1,6,3,3,20,1
202,202,7,13,8,17,14,11,14,22,10,3,14,22,20,1,16,15,4,19,21,22
203,203,23,17,21,20,24,2,16,12,8,23,13,21,19,5,7,9,1,13,3,11
204,204,13,4,7,14,2,21,5,16,2,17,16,14,7,12,22,19,13,18,23,11
205,205,5,8,6,7,2,8,4,3,7,19,5,23,8,8,4,20,24,12,1,10
206,206,20,9,22,10,8,12,10,10,17,20,2,13,13,20,8,24,24,3,24,16
207,207,12,20,4,4,1,16,23,3,16,18,11,19,5,20,5,2,18,6,10,24
208,208,24,13,7,20,23,20,22,7,23,20,13,11,18,6,24,16,17,15,8,15
209,209,24,13,20,14,5,16,14,17,13,18,5,8,6,11,18,4,14,10,15,21
210,210,13,16,12,11,10,13,7,14,1,22,3,9,17,6,4,6,19,21,22,21
211,211,5,5,18,8,24,12,23,21,22,1,9,12,16,16,2,23,7,15,11,18
212,212,1,7,13,5,20,1,15,22,21,16,22,15,6,13,7,10,23,13,5,15
213,213,10,10,22,10,20,12,2,14,5,11,6,14,22,8,23,19,11,12,22,21
214,214,8,11,10,14,8,19,19,21,22,13,7,7,11,2,20,20,10,6,12,1
215,215,22,8,13,24,23,7,12,12,21,3,24,11,15,19,14,21,6,5,5,22
216,216,7,11,23,3,10,23,16,23,24,2,19,14,12,10,8,21,24,7,3,13
217,217,14,4,21,8,9,19,12,4,1,20,18,9,7,13,9,10,7,15,24,19
218,218,12,13,6,4,10,12,2,7,24,21,6,19,2,3,2,15,2,13,16,7
219,219,10,1,12,6,17,3,17,6,6,11,7,2,21,8,8,4,14,1,11,19
220,220,21,20,17,11,8,21,17,15,10,21,14,10,2,11,15,19,24,5,17,16
221,221,15,9,8,16,16,23,17,15,15,17,17,3,12,15,20,5,24,21,11,23
222,222,14,16,17,1,8,17,19,24,15,5,13,19,14,3,7,3,4,24,21,20
223,223,9,24,19,9,4,10,17,17,16,6,24,10,8,18,23,1,7,6,7,1
224,224,5,16,9,10,22,18,3,14,20,11,3,21,7,12,8,9,17,1,15,21
225,225,1,15,10,17,14,2,6,12,19,4,22,18,1,15,2,7,10,9,9,10
226,226,9,3,13,9,9,12,5,21,17,9,24,21,18,13,12,7,15,16,7,15
227,227,20,6,6,16,24,14,2,3,16,22,9,5,15,5,2,9,21,2,15,7
228,228,7,20,21,21,13,16,14,19,3,2,8,17,16,4,9,3,6,5,13,10
229,229,11,11,17,19,12,6,17,15,24,7,9,1,15,23,14,6,3,16,13,20
230,230,10,3,18,22,24,20,14,21,4,22,12,15,18,2,3,13,6,14,11,3
231,231,24,5,13,6,24,15,16,23,14,14,24,17,3,4,1,16,6,14,20,14
232,232,17,6,3,21,5,20,13,22,16,24,23,7,20,9,10,1,13,7,9,11
233,233,5,20,14,8,14,7,16,24,5,11,6,7,11,20,9,4,15,24,21,13
234,234,10,22,11,10,15,6,6,3,20,8,9,22,16,3,13,1,3,8,7,17
235,235,5,18,7,3,4,9,14,2,2,19,23,22,12,22,15,17,6,17,15,17
236,236,9,19,11,21,21,2,12,12,1,2,20,16,9,14,24,11,3,8,8,18
237,237,8,10,14,9,6,5,20,1,12,2,9,22,16,21,24,14,22,1,9,3
238,238,16,9,3,3,18,8,4,16,12,21,9,22,11,1,1,1,1,1,12,2
239,239,3,14,5,1,15,23,3,23,17,23,24,8,1,21,13,7,5,17,11,23
240,240,3,9,18,4,9,19,22,5,15,6,20,15,16,10,22,11,1,17,3,23
241,241,1,21,24,5,22,20,24,13,23,1,6,22,8,12,23,4,14,6,1,12
242,242,4,11,15,19,8,9,3,12,15,12,1,11,10,9,1,16,17,16,19,9
243,243,21,21,24,13,9,19,10,2,4,6,22,9,5,17,9,16,1,8,5,5
244,244,8,13,13,13,21,5,15,18,7,12,9,21,14,3,2,22,10,2,14,22
245,245,17,8,14,1,14,19,16,13,23,4,16,23,20,14,3,11,15,24,13,4
246,246,3,7,16,12,2,11,19,24,13,4,16,24,12,20,9,19,23,23,6,14
247,247,2,13,21,9,4,9,8,16,13,13,17,23,14,7,11,14,19,4,16,11
248,248,2,23,11,10,20,9,9,8,9,15,12,24,14,22,12,22,15,24,24,24
249,249,3,1,7,17,16,5,10,13,24,21,23,18,22,15,22,4,10,16,18,11
250,250,18,4,24,5,21,23,1,5,13,14,19,24,3,8,11,10,20,12,2,7
251,251,14,19,5,11,14,14,9,16,5,6,3,22,8,17,9,17,10,8,17,6
252,252,6,5,11,24,8,18,9,23,13,8,6,1,19,13,22,1,22,22,6,4
253,253,2,16,4,1,3,5,5,2,6,3,3,5,20,17,2,14,4,11,16,9
254,254,10,4,12,9,23,19,11,7,15,10,11,17,15,16,21,11,11,2,19,19
255,255,24,23,20,14,8,15,24,19,19,15,19,10,2,14,12,8,17,5,2,14
256,256,17,4,1,21,8,13,13,17,16,2,15,10,16,1,13,22,2,23,23,14
257,257,24,21,20,3,14,10,16,19,5,2,24,9,21,7,2,11,8,5,20,12
258,258,24,19,18,18,24,5,21,10,6,16,5,21,19,5,12,7,15,9,6,12
259,259,21,10,23,4,16,15,9,10,18,3,1,19,18,10,16,15,13,12,10,13
260,260,23,23,9,12,4,14,24,19,11,15,9,10,4,18,1,1,2,20,8,20
261,261,2,21,4,21,2,6,14,1,12,12,4,10,5,14,1,6,21,10,8,14
262,262,10,18,2,4,6,6,7,23,9,4,9,22,15,10,2,20,15,11,18,9
263,263,1,23,14,2,6,17,9,22,20,5,16,18,18,15,20,19,23,10,17,5
264,264,11,6,7,5,21,19,5,7,15,21,7,15,19,8,12,7,15,14,3,3
265,265,15,18,5,13,1,20,9,21,2,20,12,10,20,7,13,8,21,8,10,14
266,266,8,17,3,11,14,12,20,2,12,5,4,7,17,18,3,19,10,20,9,21
267,267,1,13,18,15,16,19,7,6,7,4,21,19,22,4,8,3,16,11,22,14
268,268,3,19,14,16,20,3,14,2,2,22,24,4,3,6,15,4,24,23,16,1
269,269,23,16,3,13,19,8,12,7,9,19,4,13,10,3,7,10,18,10,9,18
270,270,17,9,7,23,4,6,2,15,17,3,12,10,13,22,13,4,15,13,14,21
271,271,12,21,24,19,6,1,1,9,10,20,13,7,9,20,20,22,18,11,1,4
272,272,22,6,11,5,12,15,24,5,12,9,5,9,1,16,5,16,4,9,14,24
273,273,15,5,6,16,22,21,20,21,23,5,5,16,20,16,13,9,22,19,19,6
274,274,4,20,2,12,15,17,4,13,4,19,20,13,3,2,10,4,16,23,12,2
275,275,2,11,19,7,7,16,13,16,16,11,6,7,21,11,22,13,9,1,5,24
276,276,22,1,19,19,7,23,12,18,15,1,8,1,7,6,15,3,9,2,1,4
277,277,6,20,5,15,8,1,2,23,22,16,4,16,24,5,20,8,8,18,3,14
278,278,3,10,12,13,12,7,24,3,1,17,19,24,7,1,21,10,13,9,14,13
279,279,6,18,6,23,23,10,1,9,2,22,22,2,19,6,16,17,15,23,22,19
280,280,14,21,16,19,16,8,1,4,11,6,17,24,16,21,20,14,23,16,6,24
281,281,7,23,23,2,18,5,12,23,20,2,11,7,16,18,20,4,24,6,1,4
282,282,1,1,13,11,24,15,14,18,13,6,6,6,19,16,11,12,8,19,4,3
283,283,2,14,16,18,14,9,10,24,24,21,14,2,1,2,9,13,11,16,5,18
284,284,21,22,20,9,9,17,20,1,2,19,21,14,18,21,24,18,13,18,6,21
285,285,13,7,23,24,14,11,8,10,18,23,19,14,1,6,15,23,5,22,12,21
286,286,12,12,10,18,17,22,14,23,16,12,3,3,9,22,3,7,15,12,18,21
287,287,4,7,14,1,2,10,13,6,15,23,16,10,7,15,5,9,21,19,8,6
288,288,18,18,5,24,23,21,10,21,2,1,17,6,11,19,21,24,1,14,5,21
289,289,1,12,18,12,14,1,14,15,6,12,16,20,9,4,6,1,14,9,20,10
290,290,12,24,9,18,19,24,3,19,16,15,4,19,11,10,5,10,8,2,24,7
291,291,12,18,22,15,9,4,10,21,23,22,19,5,12,5,21,10,8,5,11,21
292,292,7,9,5,12,10,4,2,24,19,14,4,21,12,10,16,18,24,5,9,18
293,293,10,7,14,12,23,20,21,12,16,23,11,8,23,10,23,15,9,21,12,21
294,294,7,17,11,7,3,13,22,11,6,19,3,9,1,19,21,14,20,9,23,16
295,295,16,22,19,20,24,4,20,19,3,20,17,17,8,10,21,3,8,17,2,22
296,296,2,12,3,12,19,14,22,12,8,13,22,8,14,22,15,7,13,12,15,1
297,297,24,20,4,21,20,16,12,18,20,14,16,20,20,17,1,7,16,11,5,9
298,298,5,12,2,13,19,20,3,15,18,1,13,12,13,4,5,19,11,14,8,13
299,299,19,18,6,17,13,15,5,21,9,6,15,6,9,17,23,14,4,12,4,15
300,300,13,12,24,14,8,19,10,6,16,17,16,16,22,4,3,18,13,2,18,9
301,301,17,22,8,3,4,5,21,24,24,4,20,13,23,12,15,24,15,18,7,17
302,302,21,7,17,13,6,16,22,5,5,12,6,18,24,15,15,4,3,21,6,13
303,303,8,23,15,5,4,21,7,18,19,7,6,12,24,7,15,22,24,15,23,2
304,304,15,24,16,12,23,10,12,22,19,10,12,22,20,3,12,10,9,9,14,24
305,305,23,8,24,1,10,3,15,10,9,21,17,8,1,22,19,10,5,6,12,9
306,306,9,11,17,22,14,14,24,18,24,5,8,2,15,9,20,2,14,18,11,1
307,307,1,22,8,7,4,15,14,11,6,2,2,5,20,15,4,4,7,21,14,2
308,308,6,7,18,9,18,12,2,24,4,6,1,19,1,3,13,3,7,7,24,5
309,309,10,12,8,14,2,24,2,1,6,17,17,2,23,9,11,7,21,20,4,1
310,310,15,10,9,22,9,15,10,24,5,19,6,3,17,21,21,12,2,15,21,17
311,311,10,16,16,1,24,15,4,24,18,3,5,16,2,9,12,14,15,18,14,10
312,312,4,15,21,12,4,3,1,22,11,17,12,2,18,17,1,23,22,2,11,7
