,job,Obj00,Obj10,Obj01,Obj11,Obj02,Obj12,Obj03,Obj13,Obj04,Obj14,Obj05,Obj15,Obj06,Obj16,Obj07,Obj17,Obj08,Obj18,Obj09,Obj19
32,32,89,44,242,270,260,245,104,11,182,253,97,165,76,231,110,246,296,232,218,108
33,33,95,15,115,296,182,136,27,48,200,140,76,118,216,278,266,142,149,33,65,127
34,34,228,189,76,190,73,223,10,146,182,26,94,166,45,190,96,232,72,183,58,152
35,35,260,222,119,202,258,148,116,43,169,171,292,218,205,231,90,198,56,154,102,249
36,36,202,163,14,64,200,14,104,281,149,97,93,116,244,294,235,21,145,260,244,68
37,37,185,235,9,256,162,118,269,118,24,217,132,62,233,19,125,249,226,190,188,185
38,38,44,289,58,1,246,235,82,70,45,33,27,239,208,273,163,26,1,224,278,273
39,39,137,43,85,36,81,268,127,120,160,108,205,144,185,221,262,11,33,136,88,204
40,40,67,17,62,141,122,19,224,299,185,211,237,242,110,298,98,242,28,194,142,75
41,41,17,54,37,175,48,78,244,191,253,259,241,197,226,134,125,156,34,293,148,194
42,42,70,166,217,207,278,155,250,55,175,206,231,212,95,270,68,148,76,46,174,124
43,43,125,81,191,189,132,146,284,69,234,162,18,129,10,70,263,125,195,33,73,72
44,44,178,63,89,294,61,60,51,142,31,143,209,30,226,135,63,270,246,240,273,171
45,45,299,80,87,293,64,285,259,183,260,76,246,269,188,189,257,42,115,36,190,245
46,46,284,146,246,150,59,7,236,153,80,48,261,38,131,188,288,78,132,299,149,16
47,47,43,222,180,29,217,211,206,71,255,177,232,204,218,170,5,75,41,15,281,257
48,48,280,244,181,154,213,86,46,42,51,13,40,48,111,132,255,218,90,36,23,84
49,49,111,224,87,119,8,255,134,79,105,226,177,133,74,270,185,240,44,106,19,202
50,50,23,101,118,128,157,120,284,268,172,265,266,274,283,147,161,98,22,48,226,108
51,51,49,28,225,275,218,255,110,68,223,269,100,150,109,273,61,113,135,127,47,277
52,52,215,81,281,160,281,119,171,55,25,243,156,52,114,142,212,177,226,48,261,262
53,53,165,162,141,135,122,33,103,42,240,283,227,86,42,181,164,279,199,34,69,202
54,54,70,277,76,276,116,204,268,122,197,64,46,184,284,100,162,256,167,298,289,82
55,55,60,253,4,88,180,124,265,105,8,225,216,90,64,49,244,89,174,62,37,93
56,56,141,145,166,66,116,22,65,88,210,198,248,194,241,298,276,29,298,218,61,143
57,57,116,126,58,79,214,285,254,297,3,141,260,214,264,279,90,9,294,64,271,146
58,58,70,210,144,137,293,299,290,166,17,117,272,188,217,188,191,49,40,150,126,110
59,59,143,124,272,265,128,88,247,205,203,44,162,23,62,150,187,289,191,285,165,204
60,60,258,91,287,220,281,174,39,162,43,19,66,285,180,255,29,77,65,60,23,155
61,61,103,121,220,175,79,164,204,179,249,96,73,260,30,136,211,275,40,273,248,173
62,62,15,257,121,53,290,147,33,239,249,143,82,11,133,246,248,46,56,192,271,8
63,63,42,5,273,75,54,270,211,42,121,154,83,63,113,146,84,120,3,187,291,278
64,64,38,281,39,287,278,122,195,231,165,77,259,27,270,133,47,273,18,90,29,185
65,65,62,95,16,285,278,29,53,88,103,127,255,190,63,93,94,98,288,282,94,37
66,66,205,1,63,135,244,282,172,235,163,254,188,277,114,58,129,102,271,115,2,193
67,67,272,51,60,76,235,74,227,94,83,138,297,113,187,65,183,296,232,50,285,155
68,68,113,60,87,164,283,255,243,128,76,12,251,59,164,258,150,286,25,281,273,42
69,69,299,15,42,79,171,59,144,101,217,221,110,295,224,96,188,72,24,30,239,89
70,70,206,20,259,29,168,173,173,146,152,37,165,228,95,220,236,241,191,271,165,188
71,71,1,68,289,150,178,38,189,31,192,229,165,258,239,77,235,266,246,184,44,175
72,72,198,244,140,245,100,92,14,263,71,35,41,84,172,131,162,63,152,276,228,150
73,73,159,135,213,221,16,147,7,98,157,188,205,237,284,65,265,213,184,131,50,1
74,74,130,283,266,122,286,55,118,153,285,216,11,252,112,129,147,240,210,230,261,95
75,75,230,108,91,281,75,190,121,166,38,76,131,37,27,99,147,8,288,78,156,288
76,76,20,13,123,298,122,141,297,144,3,107,287,45,34,229,98,67,244,112,16,162
77,77,249,141,89,5,196,41,238,96,238,153,111,90,39,286,34,40,33,141,247,5
78,78,121,202,232,29,8,32,133,292,293,289,57,198,286,182,128,53,269,12,229,159
79,79,109,258,175,111,25,57,16,198,116,52,285,135,133,207,255,52,96,294,220,270
80,80,211,188,251,200,153,244,10,57,261,250,121,106,158,42,125,189,116,239,197,213
81,81,14,283,53,117,130,161,257,101,160,272,62,105,174,279,89,29,76,144,235,100
82,82,169,180,145,22,221,132,155,242,99,112,15,2,105,282,252,203,279,247,226,113
83,83,145,106,75,50,285,180,32,175,76,72,36,13,44,59,161,148,28,213,247,269
84,84,53,277,85,292,11,215,252,70,262,52,114,246,277,177,76,266,112,247,57,254
85,85,65,213,188,52,98,242,283,275,234,119,255,149,31,195,41,74,235,115,7,288
86,86,13,45,32,223,275,68,165,45,136,42,235,207,48,8,216,72,35,8,24,122
87,87,236,26,87,209,63,197,257,197,256,241,281,153,134,172,260,158,148,151,211,56
88,88,154,205,59,62,168,262,56,2,201,139,70,11,137,277,168,86,28,265,7,294
89,89,263,60,23,179,211,261,75,181,293,218,44,271,60,125,231,95,234,57,76,13
90,90,81,116,62,245,176,157,114,112,21,176,183,140,259,125,297,253,118,123,101,212
91,91,182,252,28,228,232,119,287,170,171,168,4,192,60,55,180,128,7,145,223,115
92,92,202,68,253,257,131,254,138,189,143,273,237,139,254,154,195,105,89,267,31,43
93,93,21,256,100,255,283,179,36,147,41,298,12,19,11,267,216,278,206,75,214,172
94,94,231,60,231,58,132,158,249,217,99,257,4,23,193,120,297,130,96,126,15,47
95,95,217,49,125,72,12,266,39,88,203,123,225,294,134,73,291,227,277,124,122,297
96,96,241,234,87,46,120,229,207,282,75,110,220,201,43,225,168,97,70,200,137,83
97,97,222,26,239,39,50,254,292,299,151,137,29,83,274,298,277,117,66,246,11,19
98,98,198,237,158,260,62,179,64,230,159,161,173,274,168,208,230,276,267,111,222,102
99,99,249,217,190,186,38,218,114,236,206,25,298,131,168,32,229,127,290,176,268,49
100,100,191,299,58,66,279,107,40,49,169,271,209,288,50,95,266,196,28,122,288,288
101,101,169,85,5,256,181,59,231,40,230,95,101,277,232,189,224,73,110,241,111,220
102,102,235,50,67,157,3,192,198,276,11,42,146,51,263,59,94,118,154,82,34,36
103,103,50,283,98,37,289,179,165,100,159,61,99,108,135,20,235,8,112,273,265,71
104,104,54,121,220,109,150,241,87,73,263,163,275,137,253,143,38,58,105,268,168,109
105,105,38,60,106,74,8,97,278,85,41,237,96,84,250,116,150,199,15,256,64,119
106,106,178,155,133,37,22,161,93,136,89,144,38,63,57,175,7,211,216,49,17,221
107,107,13,112,287,29,265,184,61,3,77,155,291,299,295,193,35,142,117,117,241,231
108,108,208,36,9,28,18,209,151,32,1,205,109,66,83,226,289,65,271,143,116,196
109,109,241,42,174,12,177,214,28,163,100,35,198,60,205,242,256,150,6,204,35,34
110,110,71,151,30,173,201,264,72,34,188,285,242,2,200,22,143,291,124,172,197,185
111,111,96,189,278,14,116,264,123,62,42,107,93,251,169,292,42,181,289,247,179,162
112,112,6,248,205,110,22,151,185,181,117,19,187,62,180,264,292,236,295,227,7,213
113,113,212,244,121,107,198,17,118,48,105,96,76,195,199,257,95,120,74,102,15,231
114,114,46,208,4,287,289,162,88,219,141,48,49,136,24,219,287,172,9,253,222,9
115,115,9,169,180,142,166,201,146,253,80,24,33,266,204,187,175,253,290,273,286,218
116,116,23,136,142,45,153,174,253,5,178,12,164,131,2,266,283,150,270,193,249,163
117,117,265,234,12,78,20,206,241,37,43,63,165,53,160,204,8,131,247,55,216,229
118,118,18,180,258,23,211,20,124,65,149,229,173,143,112,47,70,93,159,121,166,149
119,119,149,54,150,79,39,291,286,241,3,171,36,241,27,157,193,268,38,206,99,18
120,120,95,55,270,192,148,110,75,125,117,294,269,224,225,235,153,281,168,165,70,231
121,121,292,295,152,191,114,261,235,99,221,243,52,13,238,190,123,256,161,181,157,143
122,122,242,291,72,155,220,35,271,102,72,78,99,160,84,125,212,228,294,219,225,236
123,123,238,126,193,205,270,71,117,66,185,148,161,99,69,55,59,115,280,70,144,214
124,124,285,121,296,107,277,75,35,239,236,252,87,177,261,80,5,245,259,161,223,280
125,125,271,58,60,27,266,93,63,32,112,190,65,62,193,211,250,63,295,124,288,173
126,126,177,255,249,257,61,33,34,261,183,131,157,186,172,297,294,191,246,180,115,107
127,127,175,7,61,13,22,91,139,115,113,213,72,222,245,157,80,290,261,269,184,205
128,128,2,150,166,177,104,145,49,123,33,69,66,209,51,56,276,158,119,152,217,233
129,129,51,280,184,106,85,20,138,202,201,8,128,251,278,216,115,7,106,267,160,251
130,130,15,17,288,137,77,157,66,12,205,170,187,2,132,24,151,283,21,92,8,254
131,131,196,15,229,141,198,141,10,27,220,261,120,278,96,112,66,226,232,134,211,35
132,132,92,252,176,256,152,52,250,235,255,122,185,268,51,217,228,174,292,155,33,93
133,133,102,132,128,19,48,123,170,129,41,101,36,140,4,155,262,150,93,258,85,44
134,134,202,177,170,243,239,174,198,215,183,128,89,40,5,162,235,248,186,248,231,141
135,135,93,129,173,75,286,7,208,95,73,276,277,183,197,74,45,92,243,200,229,109
136,136,248,47,29,104,239,96,105,100,229,53,243,59,215,54,233,127,69,111,265,152
137,137,179,278,154,278,58,172,247,177,247,57,64,224,4,80,222,8,274,139,208,126
138,138,246,284,269,20,86,29,189,151,41,36,223,238,29,160,282,53,192,235,129,283
139,139,170,158,24,193,267,168,93,206,58,246,271,114,131,187,181,183,139,298,259,171
140,140,131,39,23,241,256,292,260,214,4,167,123,132,242,296,206,184,282,193,47,281
141,141,46,226,277,163,262,45,202,284,163,242,169,55,71,142,184,257,216,230,148,216
142,142,253,43,15,173,107,264,146,237,10,14,264,249,131,266,225,232,90,74,38,29
143,143,118,144,48,12,62,31,97,258,171,209,48,28,58,12,234,186,100,275,176,43
144,144,19,147,179,52,234,201,11,55,42,11,164,284,208,226,261,95,39,86,255,128
145,145,19,281,268,259,161,174,232,93,259,228,275,108,4,175,29,147,40,279,11,241
146,146,26,274,173,214,297,254,42,6,267,250,189,137,157,50,11,297,34,107,292,167
147,147,177,87,228,234,103,212,179,110,218,7,55,46,262,119,232,198,98,266,257,239
148,148,295,34,8,84,249,68,154,253,241,262,234,282,240,194,114,297,194,124,67,145
149,149,156,226,131,176,293,155,169,185,231,98,79,61,35,24,221,10,35,210,84,158
150,150,123,287,103,95,45,34,46,194,83,153,275,18,82,59,97,54,171,149,123,71
151,151,76,175,168,159,206,11,240,183,136,233,262,11,254,107,72,152,170,132,132,292
152,152,109,61,183,92,70,110,246,186,203,184,112,8,91,132,226,88,68,240,189,108
153,153,242,55,58,278,269,145,268,293,74,79,257,149,168,148,208,113,81,136,15,262
154,154,179,231,73,241,30,108,152,201,117,23,215,40,56,240,171,55,63,207,232,80
155,155,76,66,183,122,258,224,238,117,222,217,143,6,179,57,33,201,32,14,47,130
156,156,47,187,239,242,286,171,137,24,140,100,296,230,93,115,147,110,290,240,21,147
157,157,10,151,77,262,133,14,204,295,198,115,135,40,84,26,52,234,259,218,153,52
158,158,106,200,196,288,85,207,176,178,284,44,9,253,233,116,178,225,197,51,157,121
159,159,94,268,208,239,98,240,157,121,284,14,112,1,79,268,177,60,57,172,196,28
160,160,271,229,20,186,232,45,233,278,229,297,294,265,23,274,22,55,295,113,22,295
161,161,207,13,204,153,85,273,250,196,193,229,148,228,22,118,281,208,80,110,233,62
162,162,240,198,294,25,145,240,186,26,150,34,277,96,149,186,45,106,73,45,5,299
163,163,88,36,197,37,189,41,92,145,34,29,67,202,57,75,268,75,87,139,258,6
164,164,105,72,126,125,247,96,277,273,246,90,117,139,203,237,19,297,169,232,9,29
165,165,76,41,248,147,127,116,74,109,118,134,295,114,77,6,130,30,277,192,254,194
166,166,145,22,252,123,269,3,134,16,169,18,117,150,235,297,249,262,167,168,207,298
167,167,271,60,196,125,238,243,233,266,142,176,187,220,88,57,103,191,285,205,214,7
168,168,168,33,34,92,58,195,224,121,6,166,2,116,243,35,234,193,65,43,214,241
169,169,113,102,38,298,208,79,7,158,142,108,243,90,167,70,134,174,282,278,15,148
170,170,229,140,127,209,45,98,61,118,204,56,16,35,214,237,47,53,113,146,2,154
171,171,147,12,109,161,43,5,132,243,83,29,18,96,223,195,14,136,29,211,10,256
172,172,124,249,263,159,213,44,246,295,58,231,241,12,229,104,226,201,55,195,91,213
173,173,26,297,279,88,176,255,289,245,117,32,145,234,125,139,295,162,84,251,31,149
174,174,284,204,176,161,117,269,241,53,65,276,269,59,101,91,86,181,106,208,256,139
175,175,38,232,264,34,181,127,180,50,298,273,154,97,79,107,56,90,236,218,126,95
176,176,93,233,260,142,282,84,105,123,289,39,238,225,201,88,226,165,54,263,76,15
177,177,93,94,96,160,91,152,52,194,174,21,184,91,72,255,235,261,257,222,32,221
178,178,182,5,10,57,257,214,154,56,148,164,135,133,173,192,274,133,218,4,161,276
179,179,207,70,98,179,191,19,225,172,217,193,104,17,257,83,96,111,12,183,36,257
180,180,271,60,65,56,226,277,50,241,224,63,232,290,25,229,297,82,18,33,25,134
181,181,40,49,33,157,150,270,82,200,215,7,237,250,18,19,258,150,34,218,151,188
182,182,251,294,203,104,219,299,295,78,124,166,240,232,179,137,162,215,269,129,104,28
183,183,130,106,21,171,122,89,36,60,67,83,7,6,272,148,217,192,295,259,223,260
184,184,62,90,58,293,172,126,132,201,186,16,139,52,139,148,22,53,221,167,298,195
185,185,48,256,162,1,50,5,29,231,24,148,4,48,260,259,130,284,94,262,146,210
186,186,25,66,33,50,235,141,10,52,107,89,42,211,101,13,250,70,127,297,241,177
187,187,76,187,208,144,183,6,283,159,262,59,159,290,134,247,250,53,209,108,50,269
188,188,211,66,169,7,161,114,150,62,258,243,84,117,68,252,63,185,3,203,149,193
189,189,256,137,212,133,15,51,48,88,52,37,21,165,67,91,28,166,150,30,67,122
190,190,90,167,269,167,258,196,114,287,124,49,76,278,75,54,138,17,120,213,50,243
191,191,269,14,280,66,125,278,108,7,150,104,183,3,97,169,210,200,69,298,27,184
192,192,256,163,90,233,139,3,74,80,200,203,282,32,275,16,90,54,270,165,215,291
193,193,118,150,283,287,178,261,239,283,138,131,36,28,33,32,199,149,180,49,19,266
194,194,36,160,295,9,4,83,94,259,283,60,54,29,167,292,182,240,272,72,13,59
195,195,189,108,216,173,39,114,125,148,112,112,287,200,239,253,269,274,31,116,183,149
196,196,184,246,158,6,186,8,14,96,286,197,147,16,153,288,129,296,68,88,19,159
197,197,84,282,221,272,3,73,137,131,253,63,190,52,73,200,161,129,191,118,298,225
198,198,115,80,150,180,79,260,137,267,128,17,40,170,1,252,91,5,29,17,139,63
199,199,70,143,259,90,70,104,262,291,192,162,84,182,41,76,177,141,265,124,272,220
200,200,53,266,236,36,204,93,159,225,11,187,199,212,237,1,208,55,158,110,143,192
201,201,293,70,225,95,144,12,146,254,103,279,124,181,98,8,91,263,95,258,77,60
202,202,234,7,31,22,259,258,164,78,195,132,94,162,94,65,84,182,23,206,252,89
203,203,79,192,19,296,165,159,182,111,1,140,233,5,241,286,261,112,56,297,29,6
204,204,58,259,142,286,284,32,246,31,68,161,250,210,35,129,16,49,55,184,270,6
205,205,26,220,281,12,158,270,298,242,88,219,29,283,85,151,121,145,90,290,53,41
206,206,271,245,231,66,239,162,44,26,196,68,295,44,74,132,97,62,235,45,99,189
207,207,17,211,129,150,89,294,148,238,74,68,23,287,110,238,64,159,234,163,52,14
208,208,43,254,213,50,15,228,205,142,82,218,204,133,215,158,177,25,114,150,158,48
209,209,217,241,9,84,196,9,75,214,100,117,252,62,181,45,201,239,127,17,279,50
210,210,137,188,133,121,159,11,180,135,62,69,231,67,71,77,213,246,230,138,270,56
211,211,39,195,204,242,121,169,183,52,142,181,118,15,219,191,113,113,130,227,67,184
212,212,246,21,160,296,72,142,218,40,56,292,5,150,149,195,107,259,38,42,34,216
213,213,192,161,275,147,260,103,26,279,106,262,23,141,223,67,103,276,156,214,12,299
214,214,294,34,252,252,271,80,173,258,291,74,113,269,63,291,90,6,249,288,193,246
215,215,117,258,237,29,103,118,122,29,243,121,223,207,138,185,212,233,169,161,249,190
216,216,241,167,69,31,82,252,96,241,186,205,79,149,159,128,207,74,46,262,8,205
217,217,4,154,92,263,29,243,75,171,195,271,107,52,10,295,267,242,75,283,268,144
218,218,43,291,163,220,62,103,126,207,44,246,226,181,2,143,204,120,119,284,165,27
219,219,282,18,184,264,8,217,179,155,206,27,7,200,248,238,65,84,229,123,2,178
220,220,52,284,61,278,227,21,164,169,60,8,228,105,199,18,83,193,293,123,161,122
221,221,145,225,3,267,91,195,176,190,261,10,270,252,202,13,210,105,215,77,54,220
222,222,22,253,1,192,283,26,102,291,224,146,294,13,151,257,85,123,181,292,194,170
223,223,240,228,163,278,7,194,25,50,165,151,162,286,207,243,283,112,97,238,180,162
224,224,71,121,172,21,255,109,28,214,59,87,9,246,76,168,175,57,100,56,43,256
225,225,136,19,137,143,41,256,21,27,91,203,79,27,97,138,240,207,38,17,12,170
226,226,48,15,119,239,8,155,255,45,241,231,16,118,76,164,266,44,7,121,273,49
227,227,129,174,138,38,35,107,76,247,179,220,196,143,259,120,146,5,149,12,100,243
228,228,56,173,276,237,117,60,277,66,234,282,123,116,268,104,177,73,272,60,175,234
229,229,56,46,244,40,234,41,113,40,119,232,60,103,233,182,156,179,2,248,84,193
230,230,286,286,219,230,56,201,198,96,218,184,11,211,291,95,93,197,70,239,270,290
231,231,102,69,15,150,192,77,7,238,280,166,274,36,21,31,200,167,67,207,18,241
232,232,116,11,233,30,215,132,47,61,144,6,262,236,171,231,195,248,177,9,169,252
233,233,16,53,243,85,295,38,159,24,142,141,196,67,23,116,121,43,161,134,298,180
234,234,257,158,34,58,121,272,267,107,231,10,110,87,123,138,75,254,239,113,75,60
235,235,139,143,262,257,108,11,127,152,97,200,173,144,26,90,247,42,63,296,299,56
236,236,62,131,171,253,69,182,96,55,98,161,81,272,27,257,283,119,135,1,120,142
237,237,289,262,163,50,142,190,2,4,53,105,68,14,81,195,286,107,214,10,214,263
238,238,94,284,227,171,43,169,38,4,23,136,282,143,217,158,35,93,118,96,41,15
239,239,297,266,154,107,232,58,104,47,58,26,19,244,157,60,217,186,38,13,253,247
240,240,139,116,72,294,141,79,268,153,226,116,187,193,69,289,141,259,47,162,230,87
241,241,124,33,299,223,145,56,83,83,235,287,76,223,55,71,146,282,219,193,289,291
242,242,100,229,78,210,247,98,20,287,270,248,118,258,173,108,27,171,128,194,52,203
243,243,143,62,130,6,67,146,250,286,288,139,161,170,130,41,68,277,98,229,290,194
244,244,195,260,276,159,288,297,211,5,44,13,195,215,275,282,75,210,23,238,4,79
245,245,53,222,172,245,195,246,79,172,198,272,234,253,89,261,90,27,136,244,225,27
246,246,68,199,247,138,205,88,184,72,137,292,259,234,37,141,160,219,46,161,31,189
247,247,257,95,1,200,65,274,161,231,241,19,59,184,121,1,239,215,260,165,40,46
248,248,167,199,192,8,288,119,257,274,221,219,42,57,158,167,72,134,88,5,56,291
249,249,183,149,121,246,30,230,98,2,138,33,120,130,214,109,277,83,153,201,99,41
250,250,19,278,146,60,50,37,68,116,31,34,184,183,229,110,30,277,92,159,120,231
251,251,79,119,223,122,255,167,284,296,190,43,20,78,269,233,71,130,142,193,63,221
252,252,54,101,198,95,181,56,13,207,252,252,170,290,271,266,126,268,229,28,16,214
253,253,59,117,171,95,35,191,80,24,260,13,218,146,160,280,234,246,284,45,193,210
254,254,169,32,267,134,244,139,228,137,131,186,76,214,132,171,87,290,104,99,216,135
255,255,99,77,270,233,174,241,128,52,288,287,205,103,248,294,251,273,84,292,148,20
256,256,181,166,222,97,204,11,221,157,272,221,75,256,160,124,270,61,198,296,257,244
257,257,282,128,119,151,53,156,169,282,227,184,181,191,32,194,254,29,167,17,130,21
258,258,184,213,181,90,84,277,204,153,273,288,213,131,266,37,57,67,200,156,239,292
259,259,279,61,46,44,238,245,62,3,292,220,179,290,89,110,292,169,2,165,167,83
260,260,204,36,111,266,205,57,114,36,236,288,255,243,200,62,83,101,183,88,266,87
261,261,108,179,222,46,270,115,76,294,261,132,37,197,254,263,284,145,160,200,5,87
262,262,1,62,225,220,3,155,287,118,294,181,122,194,17,123,234,292,145,157,161,87
263,263,58,160,156,162,153,171,263,214,24,234,12,93,77,180,266,41,196,259,211,43
264,264,145,189,92,268,174,5,226,293,195,29,148,52,131,30,198,230,195,99,61,190
265,265,213,11,77,36,152,168,165,217,133,247,245,138,1,227,64,45,224,157,101,198
266,266,1,125,261,277,99,138,174,158,75,60,197,281,192,56,78,220,27,56,195,118
267,267,257,8,223,223,185,119,16,234,130,189,141,166,18,81,54,122,138,268,229,161
268,268,74,188,46,251,139,294,10,285,68,3,5,240,63,129,98,285,155,171,158,112
269,269,190,97,257,6,54,181,231,118,161,220,240,110,265,64,73,192,236,50,33,10
270,270,107,35,227,284,271,156,40,62,241,165,170,86,28,231,283,167,75,46,78,207
271,271,185,59,297,109,26,215,74,244,199,258,19,84,98,112,83,63,51,293,135,134
272,272,119,45,44,219,141,110,91,209,147,283,249,215,45,260,259,33,75,53,249,89
273,273,85,227,54,69,89,95,281,44,107,169,58,143,180,71,4,180,167,266,207,282
274,274,210,290,262,86,290,166,56,57,117,272,61,9,64,161,3,40,12,224,274,255
275,275,149,20,230,242,1,207,198,36,296,121,291,89,206,136,200,119,154,180,91,154
276,276,241,190,96,257,95,86,2,294,260,96,20,57,162,48,133,30,69,95,159,33
277,277,228,241,201,109,38,30,283,263,81,171,267,80,83,105,223,279,283,103,97,209
278,278,241,93,224,204,26,38,87,245,130,80,103,142,138,232,187,229,114,223,198,206
279,279,114,136,254,65,88,38,214,74,278,188,80,67,259,181,231,257,95,122,42,1
280,280,215,202,153,59,242,38,227,249,226,59,158,197,21,223,177,34,178,292,164,73
281,281,297,208,146,167,71,100,126,198,170,161,57,88,182,296,136,245,195,102,268,100
282,282,262,244,199,164,273,270,279,70,208,123,5,123,194,28,109,290,234,45,48,212
283,283,100,254,170,175,69,291,220,170,221,200,192,280,224,37,267,112,276,68,167,181
284,284,139,42,296,93,98,277,151,165,170,218,239,141,286,47,112,6,13,83,209,78
285,285,174,219,277,121,274,35,180,54,79,11,80,228,76,134,194,98,96,127,130,197
286,286,287,295,130,279,297,210,225,90,273,210,177,49,156,42,45,166,179,3,273,213
287,287,153,246,269,122,20,282,97,41,54,270,99,254,75,10,226,292,291,200,20,29
288,288,112,7,244,223,191,14,91,237,107,128,1,121,47,73,118,281,208,102,241,98
289,289,210,255,52,232,257,59,254,126,165,81,252,191,145,239,57,192,258,200,81,161
290,290,203,248,63,178,200,232,105,5,105,179,4,227,117,124,215,266,170,90,185,167
291,291,62,182,14,58,274,63,258,171,19,265,191,279,269,50,144,225,226,17,174,243
292,292,106,44,29,78,201,205,107,75,132,142,117,295,77,158,28,122,226,50,248,156
293,293,58,234,85,82,277,125,90,219,74,100,12,65,15,54,213,155,4,62,281,170
294,294,62,5,298,24,20,221,196,260,44,74,100,117,265,246,150,32,7,134,208,20
295,295,261,59,264,249,143,164,286,11,5,129,268,223,182,276,124,281,54,115,80,48
296,296,136,73,273,284,213,291,42,105,2,284,65,98,167,36,144,18,217,169,109,141
297,297,259,236,55,170,155,146,255,18,4,32,76,220,198,3,103,144,235,269,161,67
298,298,138,8,144,26,50,117,295,208,179,73,119,273,78,86,70,197,280,54,34,140
299,299,76,160,119,197,277,168,276,190,93,99,24,70,236,209,162,86,258,273,140,233
300,300,237,69,170,296,213,270,178,108,251,75,109,245,296,70,99,267,287,184,96,103
301,301,36,33,84,148,248,235,255,162,286,117,157,183,8,275,97,212,183,295,39,141
302,302,240,117,230,146,20,189,46,98,97,296,183,160,148,97,203,170,231,67,184,79
303,303,244,38,254,279,240,127,151,36,14,226,171,217,28,15,86,85,263,262,117,229
304,304,55,191,169,79,78,148,64,246,9,59,11,86,38,287,246,271,277,274,83,270
305,305,89,293,263,15,287,286,58,21,79,54,57,249,234,95,255,218,184,165,60,236
306,306,192,219,138,256,79,51,91,218,3,44,226,34,231,135,132,296,86,108,141,285
307,307,174,189,285,165,254,218,268,92,71,138,196,277,216,29,285,105,228,125,297,282
308,308,298,61,28,273,74,287,278,64,275,98,209,182,177,59,80,21,81,297,250,46
309,309,124,205,93,98,184,295,238,254,79,294,89,263,114,271,298,40,179,44,140,185
310,310,273,27,277,131,154,80,291,57,157,101,175,254,68,184,269,146,260,234,133,56
311,311,235,252,156,295,137,270,30,202,272,80,189,158,50,279,128,207,31,154,44,299
312,312,71,156,247,130,150,282,251,99,162,154,263,292,217,62,148,238,162,132,275,3
