,job,Obj00,Obj10,Obj01,Obj11,Obj02,Obj12,Obj03,Obj13,Obj04,Obj14,Obj05,Obj15,Obj06,Obj16,Obj07,Obj17,Obj08,Obj18,Obj09,Obj19
109,109,74,29,99,87,81,71,98,6,19,9,4,79,15,63,21,6,30,30,76,41
110,110,59,71,95,91,84,42,64,71,96,27,9,85,35,8,15,62,85,40,69,38
111,111,5,7,12,42,12,7,59,82,26,56,85,1,90,1,1,67,12,22,43,7
112,112,10,37,26,56,28,24,82,35,37,87,50,62,30,48,43,43,46,64,77,91
113,113,56,79,49,96,50,27,32,69,68,96,78,88,15,30,59,2,63,8,22,75
114,114,91,88,45,15,76,23,2,50,3,28,80,21,77,46,45,61,14,75,39,11
115,115,18,28,88,86,73,69,42,14,49,70,36,54,43,85,4,65,56,10,87,49
116,116,5,46,71,39,52,67,56,75,51,14,45,86,12,47,7,75,78,76,43,6
117,117,54,58,64,95,79,1,28,35,19,24,63,1,3,87,84,89,57,87,89,74
118,118,62,55,1,87,39,10,79,56,37,37,25,27,10,87,60,65,19,99,9,75
119,119,28,89,6,58,54,75,96,30,96,46,88,37,13,78,80,3,92,17,18,95
120,120,98,40,20,32,61,65,15,11,26,75,94,78,57,33,69,17,78,85,86,98
121,121,65,33,12,86,1,21,30,43,39,95,40,84,72,53,74,73,64,45,72,84
122,122,15,17,75,24,63,44,98,91,38,72,24,56,15,85,22,81,29,29,10,18
123,123,38,96,47,23,2,95,22,61,33,74,39,13,27,7,63,82,76,94,53,88
124,124,48,90,45,54,10,21,94,2,72,80,20,59,49,16,20,99,69,93,69,69
125,125,17,13,64,65,30,9,77,19,64,28,32,46,55,33,96,85,76,53,70,12
126,126,11,15,43,65,52,69,61,55,94,14,24,91,74,50,54,73,37,12,55,80
127,127,28,67,57,16,20,57,42,49,91,40,97,4,25,17,67,94,37,60,70,11
128,128,90,50,91,65,93,53,63,19,97,54,38,57,50,72,80,37,74,93,67,60
129,129,79,40,27,39,34,31,15,26,32,45,40,67,70,19,89,34,71,86,38,80
130,130,89,3,45,30,87,1,69,25,7,27,57,17,69,98,82,13,54,81,48,68
131,131,53,76,98,64,10,45,78,22,16,97,49,94,62,46,79,42,53,53,79,4
132,132,21,46,9,76,41,20,47,20,34,56,92,2,6,41,72,23,95,32,77,3
133,133,72,35,79,35,32,27,68,24,99,86,79,46,48,39,69,84,80,34,14,64
134,134,15,85,82,92,50,10,41,39,48,73,28,53,98,46,69,61,92,75,94,3
135,135,5,53,59,63,81,47,34,58,84,38,12,7,99,28,20,34,82,31,47,92
136,136,15,85,84,23,47,19,27,77,91,36,70,2,52,60,74,43,66,51,28,35
137,137,51,25,65,88,34,88,54,20,79,78,29,47,45,67,72,58,27,51,9,88
138,138,31,25,84,52,85,16,7,44,63,80,61,92,41,7,11,69,71,44,7,89
139,139,42,1,69,82,39,15,56,96,64,69,66,30,45,27,15,32,81,29,11,72
140,140,76,19,27,7,32,30,88,68,17,91,28,87,48,38,92,94,45,87,56,13
141,141,9,14,93,96,33,83,43,3,92,77,6,63,70,89,75,40,41,98,72,80
142,142,93,75,39,27,57,88,98,44,52,92,72,43,29,46,38,22,93,75,69,91
143,143,29,80,71,19,15,55,79,6,81,60,58,74,72,42,86,87,32,65,88,87
144,144,19,4,42,35,66,37,94,39,3,43,73,57,25,7,14,56,24,38,54,13
145,145,19,77,74,47,97,87,23,86,8,95,8,63,96,57,72,31,47,43,88,94
146,146,20,12,61,67,44,20,42,54,24,57,63,7,74,55,18,75,25,77,6,92
147,147,98,36,16,34,95,73,8,31,64,85,78,80,67,5,23,10,13,79,24,61
148,148,25,30,45,41,53,22,81,99,7,27,51,19,87,20,27,73,69,93,52,9
149,149,84,34,3,67,89,59,87,25,94,97,93,27,87,11,60,4,70,80,90,98
150,150,29,90,90,21,88,29,16,62,82,90,60,58,92,20,9,88,26,47,7,79
151,151,92,12,6,65,50,46,40,60,19,11,47,11,9,8,85,8,3,28,3,45
152,152,50,62,32,9,66,96,27,88,39,2,56,73,80,19,25,63,82,45,28,24
153,153,36,43,12,49,7,30,13,79,50,74,47,55,26,64,5,24,76,8,8,34
154,154,18,7,96,86,18,50,15,36,70,43,7,91,80,27,73,89,69,46,36,72
155,155,9,11,25,4,55,33,36,80,44,24,55,76,86,47,4,24,81,36,6,60
156,156,17,28,36,42,4,46,41,23,56,14,50,11,73,35,84,89,55,21,87,50
157,157,60,70,41,17,59,11,48,52,43,84,10,56,51,53,70,84,43,15,99,94
158,158,74,51,87,81,37,60,90,33,65,60,19,94,54,75,58,80,14,40,25,73
159,159,54,23,80,42,44,95,34,69,79,71,2,2,65,5,25,16,94,62,34,17
160,160,24,34,55,95,41,2,48,50,16,13,44,17,50,66,13,10,62,57,50,81
161,161,67,86,79,41,74,27,85,93,80,67,85,92,41,31,20,55,25,80,39,38
162,162,56,49,68,37,7,75,8,17,98,64,44,43,38,82,99,60,23,58,81,76
163,163,76,67,9,38,61,90,69,14,77,82,31,54,58,85,92,26,41,22,94,83
164,164,69,99,61,13,38,47,43,40,16,21,1,7,9,59,1,22,96,2,18,43
165,165,19,67,57,66,92,58,48,62,15,70,14,30,32,16,80,50,93,5,46,44
166,166,20,58,15,32,1,63,93,6,99,35,62,16,86,35,10,41,8,46,41,37
167,167,52,69,9,6,68,8,35,69,83,44,44,84,21,18,83,9,20,25,67,65
168,168,85,58,80,13,8,61,57,19,80,74,29,49,50,74,4,15,31,77,8,60
169,169,68,96,69,32,75,41,9,46,49,30,3,9,95,70,6,10,75,49,58,23
170,170,92,50,20,86,32,57,64,13,85,78,25,56,27,60,78,91,52,95,78,95
171,171,69,93,34,36,52,63,89,84,61,38,96,53,64,30,61,36,56,66,63,58
172,172,3,10,25,72,79,88,39,70,81,80,32,73,77,25,64,76,85,59,10,28
173,173,14,45,20,1,77,16,86,94,14,37,32,6,70,63,79,47,75,26,79,10
174,174,54,89,23,57,87,29,15,3,61,88,77,23,54,35,85,76,47,69,16,43
175,175,90,61,16,86,95,18,48,14,71,76,90,64,20,47,12,36,89,45,2,83
176,176,53,96,46,83,2,46,25,97,96,16,34,8,70,77,64,50,70,31,83,48
177,177,65,81,26,64,62,43,8,76,3,42,63,32,96,20,73,21,6,49,1,27
178,178,19,27,81,66,42,1,75,83,98,36,62,27,83,61,69,20,94,91,36,46
179,179,5,89,21,62,92,81,92,87,60,21,70,79,92,83,18,25,78,71,77,55
180,180,89,98,76,49,14,2,6,57,66,95,73,41,88,76,84,2,43,92,1,58
181,181,84,58,71,92,46,89,56,76,85,71,69,25,40,66,68,33,12,36,60,62
182,182,33,5,89,11,26,72,59,50,27,10,97,40,78,32,74,41,91,42,79,52
183,183,43,91,74,88,22,3,58,67,28,7,88,4,1,59,2,9,3,48,67,23
184,184,77,83,91,12,39,55,70,3,18,90,61,46,24,51,87,70,6,5,35,73
185,185,56,75,45,98,66,70,89,87,14,12,99,49,31,36,78,10,99,44,22,92
186,186,82,35,92,53,88,38,24,58,1,88,49,9,2,3,14,91,95,33,72,39
187,187,47,82,37,9,41,79,34,40,34,12,58,12,3,35,77,46,78,84,77,56
188,188,86,26,39,20,97,20,43,75,66,12,24,49,89,95,3,86,55,47,34,51
189,189,25,37,32,9,73,9,81,40,86,40,51,54,23,95,25,87,78,19,89,18
190,190,44,99,73,7,7,22,58,53,45,41,42,53,20,45,46,6,9,68,76,82
191,191,6,69,35,13,72,99,41,79,81,25,81,1,61,93,55,73,40,54,30,70
192,192,37,3,78,10,25,26,37,57,39,61,42,70,68,47,77,23,38,69,74,74
193,193,50,37,48,3,47,41,91,95,36,66,12,21,31,18,80,10,41,79,68,71
194,194,38,70,31,38,98,9,93,55,30,28,12,56,60,82,56,90,47,46,4,6
195,195,90,16,49,44,52,58,98,72,33,82,44,37,51,88,66,1,86,42,52,93
196,196,86,97,30,62,99,78,52,67,10,55,72,14,41,69,86,90,62,75,16,33
197,197,7,3,33,24,86,25,19,97,84,71,90,65,23,47,83,9,96,6,16,25
198,198,11,59,32,22,29,51,66,83,20,20,6,65,36,64,15,37,17,65,37,60
199,199,11,18,17,66,29,40,98,66,75,57,96,61,5,38,39,63,30,88,29,51
200,200,15,21,33,15,79,31,51,8,11,99,39,98,71,55,50,62,58,93,66,57
201,201,76,40,89,19,82,35,67,70,98,73,5,20,21,14,15,97,71,17,17,71
202,202,47,2,73,91,71,46,75,88,70,2,27,6,56,23,46,17,17,73,58,57
203,203,19,22,61,27,16,70,50,14,87,11,66,41,96,43,38,40,72,30,92,85
204,204,45,34,43,71,3,22,41,97,7,48,16,64,7,34,93,21,51,39,14,61
205,205,97,88,41,43,8,87,88,20,3,42,39,34,16,87,56,4,46,15,18,66
206,206,36,27,17,40,58,40,68,61,60,88,24,97,12,31,69,74,11,5,64,50
207,207,48,51,94,46,54,63,92,93,56,21,17,50,68,82,11,12,51,18,28,3
208,208,3,71,6,92,59,36,6,58,91,26,96,44,55,19,10,61,45,50,61,1
209,209,38,8,5,32,55,40,11,96,33,83,99,93,7,54,19,41,32,34,85,37
210,210,42,12,2,86,8,33,95,48,74,50,9,73,12,14,31,22,55,15,3,68
211,211,15,69,13,59,72,57,20,95,33,80,76,64,6,52,30,37,54,15,22,87
212,212,83,26,50,54,27,78,72,13,66,95,91,75,53,35,58,20,7,34,39,51
213,213,69,60,54,24,44,1,83,72,71,92,95,45,80,75,27,78,91,73,31,41
214,214,36,63,75,69,69,54,85,81,35,35,84,31,57,75,72,57,2,65,75,90
215,215,46,27,12,77,65,48,35,37,65,12,29,13,32,25,12,43,91,46,82,7
216,216,1,55,6,66,26,4,77,29,32,50,30,92,54,94,75,64,37,2,1,15
217,217,16,78,39,18,21,80,58,30,49,84,41,33,64,77,27,26,2,61,76,91
218,218,9,34,59,56,90,97,49,80,40,44,65,23,74,7,24,1,68,91,33,62
219,219,73,78,97,82,21,29,64,95,58,51,12,67,30,33,32,93,65,5,22,77
220,220,98,33,64,23,81,37,50,92,34,85,61,99,55,57,5,13,90,93,76,41
221,221,73,74,81,51,20,69,41,88,84,35,20,42,99,27,57,53,47,34,17,81
222,222,62,52,1,23,65,1,22,42,62,60,23,64,69,92,62,42,11,8,95,30
223,223,29,23,32,78,78,83,97,22,56,43,19,91,65,64,16,35,8,27,68,27
224,224,67,17,86,26,82,16,59,91,34,66,3,64,47,64,96,25,84,67,6,2
225,225,64,76,61,14,95,68,97,14,82,98,79,9,7,27,65,68,15,45,81,27
226,226,70,86,81,2,51,42,48,38,89,28,6,83,31,20,81,88,47,85,18,89
227,227,60,19,74,40,69,32,37,17,83,57,58,83,4,4,72,72,64,76,54,41
228,228,24,63,73,12,63,20,31,58,99,42,41,78,58,93,20,24,87,48,53,68
229,229,26,13,17,94,71,71,70,6,20,21,79,96,94,95,17,95,48,37,83,89
230,230,62,99,86,44,41,22,83,21,63,42,72,33,50,45,20,14,85,92,88,97
231,231,48,90,29,67,35,32,56,99,77,74,42,34,93,70,27,69,60,76,74,37
232,232,3,23,62,1,67,39,84,84,9,58,47,56,30,42,65,87,51,7,11,47
233,233,14,80,16,25,38,69,35,42,47,9,9,37,39,81,75,39,54,14,47,54
234,234,41,47,48,24,20,38,20,14,59,88,58,76,24,86,18,24,25,63,40,16
235,235,62,2,78,9,79,47,99,32,95,90,75,37,60,44,70,94,67,12,22,27
236,236,60,34,83,12,47,27,21,19,67,76,34,42,78,49,13,32,8,14,4,24
237,237,50,20,76,23,53,78,13,81,67,38,57,38,62,24,59,13,12,51,12,59
238,238,6,14,88,90,93,63,25,66,23,81,90,72,6,35,2,1,64,1,4,30
239,239,62,99,51,36,29,50,62,89,78,99,52,4,90,93,71,48,65,58,34,86
240,240,17,59,68,13,47,91,22,24,9,33,10,34,84,59,14,42,3,71,55,36
241,241,51,66,47,7,95,76,93,34,84,49,66,89,79,44,15,56,47,38,35,43
242,242,1,58,84,70,42,17,44,41,34,23,30,81,51,55,3,93,59,4,58,18
243,243,15,44,47,33,63,63,36,59,71,28,15,45,48,83,7,14,89,39,78,89
244,244,61,62,66,80,54,39,24,31,20,78,3,80,6,9,54,14,83,5,15,22
245,245,49,62,10,62,43,43,69,37,86,80,74,26,87,50,76,53,7,21,14,75
246,246,28,32,93,39,56,32,34,80,11,85,95,66,56,16,87,58,28,82,46,74
247,247,81,86,91,85,7,20,74,62,31,67,88,20,75,13,33,97,90,66,78,29
248,248,6,89,48,5,59,51,75,87,35,15,69,50,6,81,61,73,54,68,1,70
249,249,75,60,96,41,78,64,48,1,83,37,65,86,85,19,34,38,23,91,47,71
250,250,79,47,42,87,8,63,81,31,66,14,60,71,46,98,46,24,34,91,92,71
251,251,90,61,20,83,13,50,85,63,60,12,47,56,15,57,55,90,79,94,5,52
252,252,6,69,65,46,40,31,21,6,15,74,12,39,27,81,26,81,61,8,92,1
253,253,37,49,29,17,75,4,24,8,9,49,50,55,65,97,26,27,19,71,8,28
254,254,52,35,35,84,28,30,94,69,64,55,33,17,26,87,84,65,28,87,74,68
255,255,24,23,46,32,26,4,87,35,37,57,7,64,44,25,61,89,82,74,18,20
256,256,9,69,30,79,64,4,1,58,97,6,82,30,69,93,23,47,10,17,73,48
257,257,92,25,80,78,57,63,13,1,66,31,43,2,24,3,6,44,19,16,98,13
258,258,36,77,67,42,44,93,20,72,1,46,16,91,43,52,48,39,18,93,41,67
259,259,21,61,88,17,59,9,32,92,54,58,77,32,34,80,35,56,86,61,51,86
260,260,87,41,69,97,22,60,32,1,33,56,10,13,94,8,63,95,6,99,31,59
261,261,62,71,46,84,17,24,16,85,11,57,14,84,1,44,29,55,12,43,13,91
262,262,65,61,94,51,26,94,27,46,98,17,51,87,28,36,91,77,40,73,81,60
263,263,95,46,77,43,46,19,36,20,54,25,68,70,49,30,74,67,73,28,14,87
264,264,24,45,2,2,75,11,93,74,18,22,19,94,25,17,31,71,74,80,60,85
265,265,92,42,18,88,5,31,31,12,10,86,21,85,4,26,61,79,98,36,24,47
266,266,5,51,62,57,97,35,22,92,21,40,24,6,83,66,44,60,11,24,33,80
267,267,96,35,24,53,75,97,19,8,40,85,32,17,93,56,43,43,81,25,35,76
268,268,7,21,46,4,77,97,27,55,28,66,28,14,77,88,64,91,64,57,37,32
269,269,39,31,79,92,61,89,51,99,51,55,49,70,9,54,10,57,89,28,34,76
270,270,25,77,4,24,90,69,1,26,16,74,57,20,57,21,67,45,4,60,32,14
271,271,66,64,5,4,84,1,6,18,58,81,73,33,6,61,72,52,71,78,90,22
272,272,19,91,48,15,43,99,4,19,81,87,65,98,65,6,65,81,76,7,61,35
273,273,30,41,93,83,91,48,3,75,3,16,4,95,99,31,22,76,98,83,20,73
274,274,3,20,97,45,79,48,9,13,67,96,12,82,92,93,67,37,66,63,21,7
275,275,40,68,73,36,11,53,38,4,94,69,45,8,68,40,7,64,44,90,31,27
276,276,20,67,93,24,26,73,52,20,87,32,18,52,30,25,30,23,4,43,6,44
277,277,89,12,23,8,88,83,21,57,88,8,31,2,49,60,34,49,32,81,22,48
278,278,62,6,28,23,36,55,72,68,82,90,54,67,25,32,78,68,69,98,94,89
279,279,23,8,24,57,72,43,85,62,60,94,86,63,20,68,21,98,35,73,24,74
280,280,10,38,18,24,82,30,7,69,84,2,4,8,9,47,27,25,23,69,13,36
281,281,14,37,50,30,76,98,30,83,99,17,3,10,83,1,18,41,84,49,89,27
282,282,21,11,24,29,82,73,33,57,47,16,51,10,25,81,5,8,6,56,28,51
283,283,25,8,14,13,48,5,1,52,42,83,45,40,6,23,37,96,2,4,23,3
284,284,99,83,36,15,55,97,35,7,70,2,96,92,52,34,83,67,12,13,30,42
285,285,32,20,42,32,68,65,99,92,12,43,55,38,1,50,65,5,4,94,84,96
286,286,23,29,46,83,62,80,99,62,27,64,40,4,64,99,64,77,12,72,98,70
287,287,47,53,35,65,28,61,8,89,29,22,61,79,32,33,5,47,86,83,46,36
288,288,27,57,4,75,44,80,33,53,24,77,60,48,88,7,34,72,19,85,64,7
289,289,74,2,19,9,6,5,92,19,89,47,41,10,21,44,18,57,53,37,45,16
290,290,29,23,26,99,50,20,71,93,48,33,11,20,27,57,85,20,22,4,26,18
291,291,37,59,78,13,13,41,28,58,22,12,50,61,80,26,32,50,78,61,79,53
292,292,89,61,50,94,21,51,9,97,35,44,80,72,22,85,19,65,10,68,24,46
293,293,97,57,36,64,8,24,35,32,34,52,80,25,79,75,34,22,82,53,66,90
294,294,68,41,35,93,70,52,75,27,38,35,62,78,90,26,90,91,48,88,79,30
295,295,39,14,15,76,13,10,23,48,29,75,83,17,13,37,14,72,51,47,26,2
296,296,79,86,28,63,85,18,61,55,16,24,53,7,87,73,16,85,28,7,37,99
297,297,31,59,92,63,33,10,20,95,82,9,41,77,45,5,87,68,34,10,56,13
298,298,86,95,40,23,63,68,7,68,34,41,11,69,3,10,26,40,63,73,15,70
299,299,48,67,18,93,40,63,70,85,12,61,15,64,48,74,96,81,88,91,94,62
300,300,61,15,3,58,18,14,47,26,5,49,26,62,69,82,24,61,65,36,11,90
301,301,36,64,40,49,4,93,7,51,10,98,82,62,84,33,26,89,64,75,54,34
302,302,44,29,60,46,35,82,79,77,39,87,43,78,99,37,76,12,53,72,92,2
303,303,53,64,78,96,8,74,63,52,4,53,6,1,47,11,14,26,66,5,5,40
304,304,34,27,67,31,44,86,50,57,95,27,46,9,44,38,33,6,27,93,54,19
305,305,94,46,64,19,82,76,69,97,11,40,10,33,71,89,10,69,41,79,79,1
306,306,58,18,65,13,13,41,52,9,35,6,43,19,39,86,29,75,45,55,86,17
307,307,57,32,5,15,8,18,54,75,14,44,88,24,18,7,99,65,99,82,2,45
308,308,72,17,24,52,74,17,7,8,43,22,99,33,44,51,78,68,95,14,42,72
309,309,78,31,86,73,25,93,21,7,24,41,61,94,34,41,44,28,16,64,27,4
310,310,59,7,78,30,90,91,53,47,62,50,57,9,15,2,84,97,52,85,61,80
311,311,66,31,8,71,38,1,75,72,18,91,35,97,52,6,11,20,25,39,12,2
312,312,79,88,65,87,42,68,60,14,8,64,70,69,22,65,66,26,41,6,86,15
