,job,Obj00,Obj10,Obj01,Obj11,Obj02,Obj12,Obj03,Obj13,Obj04,Obj14
119,119,172,213,284,187,163,59,236,11,59,130
120,120,41,188,74,90,32,247,92,192,38,77
121,121,89,121,21,296,225,270,222,260,65,24
122,122,103,156,100,41,42,104,286,55,217,105
123,123,86,99,280,149,190,32,195,221,127,220
124,124,84,291,239,182,237,159,223,182,103,64
125,125,30,275,45,288,4,186,276,154,238,274
126,126,176,292,229,25,101,194,35,258,176,93
127,127,261,115,101,70,118,265,245,47,116,80
128,128,36,178,267,60,284,26,65,185,233,171
129,129,231,186,17,61,72,244,53,183,241,52
130,130,67,263,172,120,103,36,99,41,195,238
131,131,59,215,188,183,96,18,64,227,144,130
132,132,30,252,253,139,124,66,204,169,156,259
133,133,244,3,194,107,215,172,78,272,8,51
134,134,298,72,184,254,178,265,249,56,180,289
135,135,42,144,230,28,18,268,92,105,212,173
136,136,192,285,193,155,206,51,4,6,170,298
137,137,170,177,263,270,101,87,18,286,68,245
138,138,64,180,105,222,38,86,1,219,72,162
139,139,171,15,57,195,178,90,7,201,87,252
140,140,204,29,128,94,150,294,264,127,207,270
141,141,267,263,209,251,153,146,70,209,226,86
142,142,83,58,139,154,196,132,255,99,89,23
143,143,189,65,127,47,71,175,265,29,14,137
144,144,119,187,61,89,11,105,119,161,99,20
145,145,143,122,3,269,78,184,220,258,22,35
146,146,248,298,239,20,238,47,167,258,284,191
147,147,222,255,75,195,41,206,204,149,45,107
148,148,24,21,105,133,188,94,155,68,206,208
149,149,222,251,265,59,128,167,33,170,22,251
150,150,124,99,214,57,28,229,2,239,134,18
151,151,58,95,181,54,224,92,110,153,294,233
152,152,41,196,138,108,62,127,198,186,136,170
153,153,108,198,220,138,213,212,63,208,129,100
154,154,298,9,46,199,247,68,203,225,166,131
155,155,26,86,89,103,166,184,225,168,260,155
156,156,99,238,105,80,190,88,163,38,257,83
157,157,146,172,169,43,81,291,244,41,282,185
158,158,231,235,150,265,38,110,158,225,295,69
159,159,86,234,127,140,235,180,154,225,285,232
160,160,105,131,107,283,113,225,116,227,71,142
161,161,35,218,197,133,157,136,135,240,291,63
162,162,91,200,271,192,227,28,4,258,7,244
163,163,119,199,112,246,40,108,158,260,210,3
164,164,252,24,109,48,140,126,266,113,284,152
165,165,163,158,3,170,285,174,7,65,52,290
166,166,19,131,182,58,256,2,172,49,167,299
167,167,271,147,4,240,64,292,14,128,180,77
168,168,144,130,287,293,238,48,76,217,267,93
169,169,81,283,182,201,58,38,35,32,283,241
170,170,295,17,122,143,123,119,20,209,225,109
171,171,127,107,25,281,137,73,221,14,92,179
172,172,54,55,38,138,217,47,199,269,257,279
173,173,2,96,203,108,175,200,152,239,105,229
174,174,20,76,149,47,235,264,161,160,64,138
175,175,59,70,298,275,57,111,126,189,131,134
176,176,83,17,198,236,288,46,283,57,46,38
177,177,92,229,276,140,32,259,35,119,259,104
178,178,267,19,64,119,242,173,201,233,66,91
179,179,102,267,9,87,91,213,223,236,4,150
180,180,274,220,51,148,87,113,71,104,87,287
181,181,84,248,272,248,129,76,271,217,53,183
182,182,117,184,175,177,67,166,71,257,217,88
183,183,168,46,251,89,73,205,50,189,197,209
184,184,175,230,41,267,80,112,32,65,268,74
185,185,162,193,246,87,56,246,19,20,170,202
186,186,51,56,145,62,213,237,174,261,239,291
187,187,18,18,99,143,185,213,179,153,33,103
188,188,172,6,101,61,255,22,244,160,42,129
189,189,102,13,2,160,152,27,267,92,158,75
190,190,65,46,106,254,37,159,124,298,290,250
191,191,290,54,121,158,209,42,261,159,235,40
192,192,236,208,168,169,210,266,26,205,296,105
193,193,125,232,175,106,52,3,206,26,11,62
194,194,244,175,181,255,16,151,14,155,4,224
195,195,117,17,106,130,260,86,62,75,226,264
196,196,165,125,62,164,193,228,83,198,206,76
197,197,89,212,15,77,280,288,247,224,66,202
198,198,6,222,120,103,218,69,147,1,276,87
199,199,170,117,32,43,196,151,247,52,273,205
200,200,6,272,253,104,62,237,204,20,200,275
201,201,58,49,64,193,204,114,199,278,288,64
202,202,200,275,96,261,190,221,118,55,193,140
203,203,162,208,95,203,237,75,202,72,150,228
204,204,169,253,44,141,275,12,156,103,108,88
205,205,220,205,296,89,272,138,46,121,212,77
206,206,77,233,260,280,131,164,225,130,284,281
207,207,152,207,109,175,39,204,216,115,151,80
208,208,241,127,96,60,242,66,97,38,260,114
209,209,201,117,45,275,7,190,184,224,109,259
210,210,218,295,188,126,133,136,203,58,92,247
211,211,211,86,277,77,163,51,232,57,139,14
212,212,202,243,205,46,187,85,123,61,295,15
213,213,198,193,59,270,21,96,145,90,234,204
214,214,13,237,160,291,57,167,188,134,100,194
215,215,144,100,118,281,173,80,236,54,202,117
216,216,168,162,159,102,39,110,204,88,7,49
217,217,149,156,250,57,186,19,196,201,69,88
218,218,201,246,122,71,189,267,99,296,151,29
219,219,29,257,203,269,213,63,233,246,65,77
220,220,153,22,216,144,109,78,155,25,289,210
221,221,168,190,166,241,22,298,154,167,25,297
222,222,102,85,160,107,82,16,180,263,253,2
223,223,165,151,46,142,250,65,125,85,269,148
224,224,63,116,197,207,115,271,15,148,198,102
225,225,279,221,245,270,86,248,289,29,10,226
226,226,2,208,15,14,23,58,19,216,208,169
227,227,281,55,9,22,94,25,183,104,119,237
228,228,28,87,69,183,255,120,53,261,143,14
229,229,265,173,148,288,152,50,112,289,279,136
230,230,183,209,248,183,98,23,37,233,77,98
231,231,162,59,23,170,190,65,105,41,268,197
232,232,295,146,199,237,112,100,228,231,278,75
233,233,19,50,36,135,136,279,139,46,274,62
234,234,40,62,167,213,58,183,198,98,140,118
235,235,118,43,276,170,197,189,216,160,263,96
236,236,148,69,136,24,281,41,265,11,86,159
237,237,287,241,168,12,155,98,173,117,208,189
238,238,62,124,115,291,267,178,288,99,247,110
239,239,45,58,66,171,50,116,58,147,192,53
240,240,50,277,103,103,230,195,298,151,85,78
241,241,193,45,258,203,81,141,135,19,102,6
242,242,147,133,236,151,109,130,280,155,192,36
243,243,231,119,269,229,74,251,172,107,197,24
244,244,225,247,16,8,240,9,117,103,49,250
245,245,295,1,65,146,143,163,43,48,148,197
246,246,18,22,172,108,149,282,215,39,216,253
247,247,2,206,139,65,19,228,102,257,233,207
248,248,1,152,82,47,258,189,42,63,123,91
249,249,44,88,159,35,145,41,192,269,233,290
250,250,120,46,138,54,248,111,267,59,95,266
251,251,44,162,44,71,28,113,169,107,226,11
252,252,228,127,264,15,185,255,60,254,273,218
253,253,221,164,137,290,186,177,276,242,259,264
254,254,179,6,50,8,277,236,148,179,170,59
255,255,220,178,2,5,271,5,71,145,279,235
256,256,290,61,22,286,292,49,259,83,235,179
257,257,95,130,22,39,65,171,139,115,241,26
258,258,229,171,11,160,242,205,201,241,294,139
259,259,85,206,8,287,92,95,190,22,4,70
260,260,119,167,240,187,118,5,104,121,208,87
261,261,51,203,29,69,211,29,86,35,155,95
262,262,152,272,174,27,291,267,233,28,45,90
263,263,49,100,74,14,158,281,214,71,60,36
264,264,40,206,37,47,220,158,118,264,115,60
265,265,241,267,239,71,240,202,288,293,40,73
266,266,93,191,170,19,290,71,2,27,146,128
267,267,103,187,192,176,130,84,208,234,115,294
268,268,159,53,159,252,94,224,228,43,76,114
269,269,9,61,171,55,299,136,73,142,252,270
270,270,79,201,53,46,183,181,267,116,136,291
271,271,282,258,83,100,239,132,103,223,48,190
272,272,225,222,47,42,281,124,197,264,152,247
273,273,189,98,91,221,75,121,89,152,71,9
274,274,7,238,12,265,217,61,91,144,154,197
275,275,215,165,1,157,82,86,230,251,228,79
276,276,133,115,252,150,23,89,209,83,263,37
277,277,139,85,81,36,104,289,22,175,207,151
278,278,204,127,177,113,253,111,103,111,77,253
279,279,89,242,16,8,207,283,290,206,111,137
280,280,249,242,105,49,292,163,288,267,90,149
281,281,278,202,254,288,87,74,49,271,4,141
282,282,105,36,239,35,28,89,106,161,108,260
283,283,282,95,161,251,204,59,16,103,221,262
284,284,112,111,230,2,37,276,60,268,63,17
285,285,166,33,142,69,283,203,5,204,97,13
286,286,179,208,259,227,3,245,29,244,203,181
287,287,232,1,246,36,210,141,94,100,125,34
288,288,62,258,65,66,261,96,238,264,240,6
289,289,298,71,203,216,96,162,52,137,253,224
290,290,55,204,231,249,116,263,11,270,98,160
291,291,68,143,201,138,286,172,143,28,223,98
292,292,286,149,246,226,165,16,3,247,46,58
293,293,292,210,290,156,155,90,203,191,99,236
294,294,115,198,216,78,298,18,245,39,277,161
295,295,229,20,256,96,156,125,1,159,74,66
296,296,160,213,84,220,47,255,202,96,134,285
297,297,214,167,73,236,278,187,96,100,149,196
298,298,243,71,42,249,148,203,62,168,78,297
299,299,240,81,158,95,214,295,286,83,193,142
300,300,282,269,168,21,3,70,45,62,226,1
301,301,124,159,295,249,217,273,71,161,48,194
302,302,138,78,70,79,269,19,241,41,231,297
303,303,279,146,136,243,23,231,224,269,193,40
304,304,295,77,37,91,133,23,276,70,71,57
305,305,213,26,232,243,107,251,152,175,57,226
306,306,138,88,281,197,178,11,165,210,270,63
307,307,19,119,262,273,177,221,200,248,93,116
308,308,190,23,119,91,19,162,94,109,191,162
309,309,160,130,293,198,254,92,26,140,47,220
310,310,205,91,170,95,185,108,81,129,264,19
311,311,13,20,17,262,282,260,65,281,230,295
312,312,254,160,244,78,141,125,137,225,287,175
313,313,140,39,70,249,233,48,135,145,25,233
314,314,134,52,124,245,53,71,8,241,106,153
315,315,263,203,146,289,112,185,84,76,224,134
316,316,7,82,25,293,154,3,62,77,280,13
317,317,72,149,271,294,120,41,72,83,299,186
318,318,31,148,253,61,65,140,185,149,130,12
319,319,91,191,256,122,162,178,1,125,122,174
320,320,37,179,36,291,148,162,57,212,93,124
321,321,89,84,202,83,81,290,48,92,284,98
322,322,7,15,11,218,18,199,102,180,29,84
323,323,64,241,108,259,179,28,72,184,239,45
324,324,296,117,235,271,216,8,166,78,144,216
325,325,297,71,1,281,107,272,144,34,98,172
326,326,169,4,10,198,59,72,207,85,245,9
327,327,101,37,231,38,202,231,265,81,12,79
328,328,242,70,188,171,27,222,106,282,38,243
329,329,185,289,143,48,241,32,130,39,285,150
330,330,225,186,145,232,132,127,86,144,98,241
331,331,272,125,56,160,197,271,240,275,223,18
332,332,198,5,255,234,142,91,180,168,208,5
333,333,229,296,40,243,139,17,27,281,34,139
334,334,134,280,157,279,292,126,59,209,62,144
335,335,27,182,111,284,74,198,159,69,137,79
336,336,112,70,151,135,167,98,125,169,149,20
337,337,48,115,205,46,39,109,55,152,176,226
338,338,273,145,244,239,25,47,262,192,38,245
339,339,110,11,17,65,6,187,62,215,258,237
340,340,23,28,211,83,236,15,220,167,128,227
341,341,238,19,119,3,178,199,227,19,288,104
342,342,231,108,219,36,112,205,295,277,194,26
343,343,271,170,59,175,158,112,112,71,258,212
344,344,211,153,44,111,211,86,28,119,197,88
345,345,160,263,102,114,38,299,218,185,177,81
346,346,13,202,217,95,254,18,39,202,42,41
347,347,244,19,62,126,53,225,71,59,88,63
348,348,283,182,236,126,38,265,27,12,128,62
349,349,177,185,69,240,216,58,286,188,75,204
350,350,171,194,178,102,274,76,109,130,139,57
351,351,86,170,59,75,151,86,120,39,99,218
352,352,51,171,248,228,45,251,299,13,82,52
353,353,143,24,96,121,259,139,199,45,232,55
354,354,278,265,114,9,226,177,285,136,117,199
355,355,148,280,52,93,111,213,235,14,253,290
356,356,71,97,182,232,126,70,42,296,269,56
357,357,151,203,88,172,15,161,101,270,80,195
358,358,167,28,281,73,147,61,58,28,40,118
359,359,76,63,21,108,25,208,124,82,176,51
360,360,53,186,167,175,226,245,279,56,231,161
361,361,206,223,77,282,257,299,87,108,287,219
362,362,269,270,141,119,101,191,71,153,69,150
363,363,37,172,222,106,271,205,71,298,275,198
364,364,289,157,138,9,176,280,35,212,118,220
365,365,46,72,282,189,206,23,223,99,219,7
366,366,266,245,177,258,62,184,207,165,186,94
367,367,65,237,186,160,151,141,172,34,162,7
368,368,173,133,121,97,70,136,220,291,118,190
369,369,63,58,231,295,261,48,161,283,149,291
370,370,137,212,150,122,168,89,3,246,184,11
371,371,156,6,179,210,261,62,193,143,288,254
372,372,157,235,227,235,163,164,47,225,22,7
373,373,281,149,221,75,68,106,43,216,86,140
374,374,95,265,199,258,240,69,213,262,135,250
375,375,258,9,16,229,240,30,288,3,293,65
376,376,125,117,28,132,19,82,138,99,227,70
377,377,221,173,71,129,117,215,189,235,212,60
378,378,268,244,136,17,254,265,266,201,269,99
379,379,81,254,54,281,27,144,12,164,85,32
380,380,124,134,92,233,248,167,257,145,93,254
381,381,12,82,193,64,188,45,250,216,3,129
382,382,155,288,207,292,236,277,9,178,166,123
383,383,9,224,179,274,127,170,90,136,138,276
384,384,148,181,6,298,191,151,224,92,97,285
385,385,241,242,201,32,204,115,298,204,84,264
386,386,154,46,290,197,208,97,259,27,299,103
387,387,259,14,271,160,214,298,262,250,109,195
388,388,130,204,262,297,60,143,278,271,215,70
389,389,59,109,87,136,239,122,167,111,79,139
390,390,130,267,150,165,196,71,217,281,135,245
391,391,155,135,106,289,240,26,27,156,198,97
392,392,248,121,219,184,163,185,220,198,109,52
393,393,44,275,199,125,174,215,22,157,160,45
394,394,267,63,28,288,128,101,292,70,106,289
395,395,191,203,228,122,132,288,256,223,209,34
396,396,106,266,67,255,73,298,136,216,22,104
397,397,41,28,243,156,64,231,244,104,125,21
398,398,247,171,256,234,235,10,181,42,203,292
399,399,40,133,91,92,255,19,207,10,167,109
400,400,257,19,65,123,295,7,74,2,224,184
401,401,76,180,35,164,24,233,292,130,76,178
402,402,24,166,106,261,263,297,220,115,235,230
403,403,272,247,148,197,31,294,32,46,99,246
404,404,77,164,168,130,121,7,40,23,165,95
405,405,205,166,253,129,202,115,115,177,267,19
406,406,292,162,255,239,126,268,259,48,51,161
407,407,131,250,203,118,142,141,289,128,297,249
408,408,286,66,191,55,29,159,265,174,191,118
409,409,131,55,212,45,170,126,40,293,52,221
410,410,291,166,180,166,74,115,47,80,231,143
411,411,104,113,239,147,174,138,230,144,149,103
412,412,298,19,285,266,220,8,120,140,22,259
413,413,201,48,234,60,271,42,155,164,69,111
414,414,287,34,65,221,262,215,285,70,113,160
415,415,234,152,292,164,181,176,164,21,247,105
416,416,237,209,186,115,291,21,30,168,238,11
417,417,188,258,275,204,53,123,43,27,191,93
418,418,15,242,279,194,195,35,14,196,106,293
419,419,274,62,119,250,291,66,246,59,69,81
420,420,177,183,240,87,66,87,231,120,141,160
421,421,186,233,168,231,112,237,57,222,107,275
422,422,130,107,195,284,41,69,258,46,271,82
423,423,57,51,31,222,223,134,173,148,192,117
424,424,280,13,192,128,41,146,60,64,151,213
425,425,84,196,142,285,19,163,24,157,117,261
426,426,217,106,177,76,93,23,78,207,276,292
427,427,126,80,123,177,262,29,244,17,34,108
428,428,7,259,171,54,12,82,230,252,191,85
429,429,18,116,225,178,286,174,42,126,29,242
430,430,149,48,145,16,17,100,22,61,168,222
431,431,218,207,156,276,67,61,199,198,281,24
432,432,207,191,173,164,204,57,58,213,157,299
433,433,221,106,94,52,87,45,31,212,283,269
434,434,241,4,91,51,35,80,245,38,114,78
435,435,48,243,293,170,157,137,192,294,8,43
436,436,60,255,114,32,234,292,228,17,89,144
437,437,251,148,297,76,101,169,5,247,195,110
438,438,249,16,25,213,139,114,97,113,185,65
439,439,3,59,47,275,89,259,56,28,179,238
440,440,32,90,66,139,63,31,61,132,199,102
441,441,61,253,198,268,267,173,52,246,124,102
442,442,285,203,191,114,127,249,68,249,121,296
443,443,277,141,240,142,216,106,178,258,177,181
444,444,64,16,191,19,23,68,195,125,166,218
445,445,3,96,48,266,61,1,295,93,298,187
446,446,124,17,233,102,103,129,77,83,238,189
447,447,69,270,163,110,171,258,178,114,177,58
448,448,78,253,150,190,85,130,16,242,131,92
449,449,74,287,220,82,257,107,151,123,295,267
450,450,13,245,298,290,141,242,138,259,235,157
451,451,46,192,176,98,93,206,168,273,60,5
452,452,251,287,55,17,146,168,136,272,199,140
453,453,252,50,182,234,115,106,115,270,132,7
454,454,121,206,40,66,241,225,201,40,188,263
455,455,286,165,113,72,210,127,253,94,248,171
456,456,26,55,49,128,150,272,138,126,52,262
457,457,194,235,130,29,185,2,206,206,244,188
458,458,128,162,117,132,159,40,182,237,184,163
459,459,154,234,209,265,35,219,210,110,194,245
460,460,56,159,173,26,114,228,287,224,248,298
461,461,200,7,64,256,81,189,152,64,7,13
462,462,136,21,284,39,34,201,269,109,269,36
463,463,223,137,130,285,254,26,277,249,99,77
464,464,170,279,133,223,91,210,42,74,147,19
465,465,279,290,219,273,137,104,244,81,79,278
466,466,207,221,139,253,208,101,144,268,117,146
467,467,25,284,218,152,208,253,39,262,118,53
468,468,14,244,262,163,153,283,177,139,47,74
469,469,158,156,258,97,93,239,298,239,163,291
470,470,141,123,7,33,30,255,215,152,38,210
471,471,1,98,284,224,244,152,183,25,203,73
472,472,145,221,288,268,79,274,58,240,63,214
473,473,217,243,191,280,229,78,81,298,125,204
474,474,87,242,216,7,96,288,112,194,26,44
475,475,41,99,103,281,30,298,66,117,214,231
476,476,20,218,220,6,277,53,10,264,247,232
477,477,211,281,193,220,232,263,21,275,297,253
478,478,282,202,38,4,262,265,70,114,53,137
479,479,100,161,198,270,293,129,180,290,255,163
480,480,51,126,269,25,10,134,120,65,52,26
481,481,83,190,17,169,112,184,210,213,98,64
482,482,108,86,91,240,192,46,258,108,95,215
483,483,119,52,86,184,20,208,84,81,252,293
484,484,245,120,127,210,95,33,209,137,43,219
485,485,253,280,286,190,73,271,79,45,121,1
486,486,77,111,56,142,180,42,32,97,270,254
487,487,123,78,97,20,220,290,13,104,173,104
488,488,241,131,172,299,218,290,262,32,75,135
489,489,182,24,184,224,172,93,240,259,242,75
490,490,55,267,240,290,164,159,78,68,150,128
491,491,53,118,68,144,153,99,157,147,257,126
492,492,35,276,198,285,141,34,218,155,47,114
493,493,272,230,175,10,248,292,174,282,170,190
494,494,266,282,174,174,183,259,199,285,231,20
495,495,61,91,70,279,88,144,168,45,156,151
496,496,171,81,139,18,109,114,209,150,173,72
497,497,39,32,119,42,81,183,141,13,79,190
498,498,55,263,246,255,122,177,213,289,142,52
499,499,4,256,141,193,119,181,53,271,207,188
