,job,Obj00,Obj10,Obj01,Obj11,Obj02,Obj12,Obj03,Obj13,Obj04,Obj14
83,83,13,20,4,7,10,12,20,13,13,22
84,84,16,16,20,18,3,12,18,14,16,7
85,85,15,9,15,24,11,19,1,18,20,11
86,86,14,21,24,8,18,21,3,4,17,23
87,87,16,22,7,3,18,23,18,3,2,14
88,88,23,3,13,6,16,13,3,12,22,1
89,89,1,11,21,4,17,22,11,1,2,9
90,90,12,11,17,22,19,4,14,11,3,4
91,91,24,10,1,14,11,7,10,10,3,18
92,92,19,24,8,11,8,18,5,19,3,16
93,93,16,18,13,1,16,23,15,23,6,24
94,94,16,20,12,7,21,6,9,12,13,20
95,95,11,11,14,13,20,21,12,12,3,22
96,96,14,15,22,5,9,19,20,21,2,14
97,97,12,18,8,19,19,8,23,1,6,24
98,98,24,18,3,1,8,20,15,5,16,1
99,99,13,21,9,16,6,18,21,21,20,10
100,100,17,6,24,8,24,5,14,3,15,10
101,101,4,19,7,16,15,23,6,5,18,15
102,102,2,16,18,4,24,22,3,5,19,23
103,103,23,20,10,4,4,4,24,6,8,12
104,104,14,6,16,20,24,6,12,4,17,14
105,105,3,7,21,18,23,13,9,8,12,3
106,106,1,3,9,23,15,20,16,4,17,11
107,107,9,3,8,22,4,16,13,15,17,22
108,108,21,7,13,6,1,7,5,7,13,6
109,109,24,12,17,3,1,19,21,5,16,15
110,110,9,12,16,12,6,17,4,21,19,6
111,111,16,12,14,4,21,9,5,3,11,17
112,112,5,7,20,3,11,11,15,12,14,20
113,113,8,4,15,22,12,9,21,12,15,19
114,114,22,3,24,3,6,2,13,3,4,14
115,115,15,20,18,11,2,13,19,16,19,8
116,116,12,18,10,18,20,11,19,19,17,4
117,117,16,1,12,2,2,10,17,6,1,22
118,118,24,7,13,2,23,24,9,5,15,2
119,119,13,6,19,24,16,22,18,12,17,23
120,120,3,16,8,23,13,13,16,20,23,18
121,121,2,22,17,5,6,4,20,5,8,11
122,122,10,1,23,11,11,19,5,11,7,13
123,123,13,8,18,10,5,7,20,16,13,24
124,124,23,19,23,18,18,13,5,3,19,17
125,125,19,21,7,2,17,16,21,10,14,21
126,126,11,5,7,16,21,18,20,22,3,3
127,127,6,21,9,8,24,21,21,21,17,21
128,128,6,9,20,13,8,13,23,12,23,16
129,129,13,24,23,9,11,16,20,16,21,2
130,130,19,5,7,16,24,20,22,13,3,11
131,131,11,9,23,1,4,20,14,14,14,11
132,132,3,14,7,2,10,10,1,7,21,16
133,133,9,9,14,19,3,17,2,23,15,8
134,134,3,24,16,10,19,8,3,14,16,6
135,135,17,1,15,11,23,16,10,3,2,24
136,136,19,19,22,22,16,12,20,14,7,20
137,137,12,21,17,13,24,8,17,13,9,3
138,138,14,21,16,2,20,22,17,6,13,1
139,139,2,8,23,18,1,3,3,13,5,22
140,140,18,5,15,7,14,8,23,14,15,5
141,141,14,6,24,19,12,16,20,2,17,9
142,142,2,5,21,11,3,11,3,21,4,20
143,143,17,15,4,7,6,11,8,24,15,13
144,144,20,24,3,23,17,23,3,6,3,22
145,145,11,4,18,14,12,13,7,2,3,11
146,146,24,16,7,9,13,21,23,20,17,13
147,147,10,1,20,14,1,5,15,4,11,19
148,148,1,22,8,2,19,10,17,16,17,13
149,149,16,24,11,14,2,8,20,16,7,10
150,150,9,21,11,12,2,11,20,23,1,12
151,151,2,5,20,14,9,4,5,11,1,17
152,152,6,23,1,22,15,17,3,4,1,7
153,153,13,8,18,21,8,24,11,23,15,2
154,154,12,20,24,6,8,22,20,15,24,13
155,155,22,16,12,20,19,18,12,9,16,21
156,156,9,9,15,4,23,24,18,21,16,20
157,157,13,15,18,7,14,4,5,22,15,4
158,158,14,13,19,6,13,16,21,16,10,12
159,159,22,10,10,8,16,4,2,8,5,22
160,160,16,9,5,11,20,18,9,18,21,22
161,161,1,17,15,17,5,5,20,5,24,2
162,162,24,15,5,8,17,19,12,14,15,13
163,163,11,12,1,19,11,22,13,1,15,7
164,164,18,18,11,17,23,8,19,2,16,16
165,165,6,6,2,13,6,6,6,14,19,1
166,166,1,9,7,5,18,8,7,1,3,22
167,167,15,17,4,13,7,22,9,16,17,10
168,168,23,22,10,2,1,7,24,24,9,24
169,169,8,10,17,18,5,3,18,16,10,5
170,170,14,17,14,20,16,18,6,4,19,2
171,171,24,15,12,1,5,3,24,9,21,17
172,172,14,12,3,8,10,5,8,11,1,1
173,173,6,3,12,18,24,16,2,4,24,5
174,174,5,15,5,22,1,14,19,1,24,10
175,175,7,11,13,4,15,9,23,6,7,5
176,176,13,15,1,8,13,11,5,1,4,4
177,177,22,11,17,17,14,10,20,13,24,17
178,178,24,19,6,1,21,1,21,12,21,7
179,179,7,16,16,9,8,10,6,6,23,12
180,180,18,22,14,3,14,11,13,4,5,20
181,181,22,18,19,8,5,9,12,20,7,3
182,182,13,19,22,3,20,10,17,2,10,20
183,183,3,23,23,22,20,7,7,20,21,19
184,184,12,4,18,18,1,7,5,11,8,22
185,185,14,15,17,20,4,2,1,9,12,6
186,186,1,15,15,6,11,12,5,4,5,11
187,187,15,20,12,5,13,20,14,2,7,13
188,188,21,16,1,15,19,23,16,7,6,9
189,189,10,17,22,10,8,3,19,14,20,9
190,190,14,19,15,21,13,5,14,3,24,22
191,191,10,2,8,21,13,14,19,24,21,15
192,192,22,13,18,16,24,12,24,24,7,3
193,193,11,24,21,17,21,13,23,5,17,23
194,194,2,6,17,4,2,10,6,3,7,17
195,195,19,21,15,19,3,1,20,8,19,19
196,196,18,17,15,2,16,6,23,7,17,1
197,197,18,4,18,9,12,10,2,2,18,18
198,198,4,11,21,14,18,24,16,19,5,15
199,199,4,14,9,21,1,9,15,10,6,17
200,200,2,8,9,16,23,18,23,15,23,5
201,201,17,2,15,6,1,2,7,21,3,19
202,202,24,19,18,21,2,3,19,9,17,1
203,203,22,18,13,3,14,16,21,21,11,4
204,204,13,16,8,6,24,21,18,10,12,11
205,205,7,21,20,19,5,2,4,5,9,3
206,206,15,20,8,16,18,11,17,21,12,12
207,207,23,24,18,7,1,1,6,5,24,14
208,208,4,22,6,7,4,22,13,14,10,1
209,209,20,1,18,13,2,20,24,21,10,13
210,210,5,17,18,19,1,20,10,4,24,6
211,211,15,23,23,2,19,11,5,3,10,23
212,212,23,12,19,5,23,19,24,12,18,10
213,213,3,22,6,7,18,11,22,11,19,18
214,214,14,22,16,3,2,9,11,16,8,6
215,215,12,11,20,2,5,17,2,17,3,7
216,216,23,23,13,6,5,5,23,13,12,22
217,217,16,7,14,12,6,1,19,19,4,23
218,218,11,7,2,9,22,11,10,8,9,18
219,219,23,21,14,21,11,5,3,8,23,8
220,220,3,18,18,2,6,16,11,12,7,4
221,221,9,10,15,12,6,6,21,23,23,14
222,222,15,18,10,6,3,11,9,7,23,12
223,223,10,15,23,13,12,12,21,4,1,10
224,224,13,2,9,23,16,3,3,16,1,13
225,225,20,17,2,24,11,13,20,7,2,7
226,226,22,10,6,22,17,18,2,4,10,16
227,227,11,5,15,23,14,14,16,19,6,4
228,228,4,6,15,10,14,15,14,9,9,11
229,229,10,3,2,12,19,4,20,2,8,21
230,230,3,20,5,20,11,24,5,18,15,12
231,231,12,8,1,4,11,9,20,17,1,20
232,232,2,3,5,2,20,24,16,7,17,1
233,233,4,23,2,24,13,23,1,3,3,4
234,234,1,7,5,14,13,4,4,5,20,12
235,235,15,15,15,19,20,13,2,24,18,20
236,236,24,23,10,16,15,23,13,14,12,14
237,237,18,21,22,7,8,24,14,11,8,2
238,238,6,8,3,8,17,8,18,6,12,20
239,239,18,2,16,10,17,11,8,15,21,20
240,240,4,8,5,9,2,16,14,20,12,20
241,241,4,2,15,7,12,12,22,10,9,12
242,242,17,18,13,22,9,4,24,2,5,4
243,243,13,5,14,20,23,14,9,16,14,15
244,244,14,6,23,14,22,7,19,4,7,20
245,245,24,11,19,10,14,17,1,7,18,20
246,246,4,6,20,19,14,4,4,3,9,5
247,247,24,7,18,24,2,13,3,14,6,17
248,248,4,10,9,15,22,7,6,14,12,3
249,249,7,5,7,7,10,1,22,3,8,23
250,250,4,14,5,12,15,7,12,14,11,18
251,251,14,22,23,7,23,15,14,5,12,20
252,252,10,11,12,23,21,5,19,10,18,7
253,253,11,4,6,16,7,18,2,11,7,8
254,254,5,12,11,13,12,15,7,14,21,2
255,255,22,24,13,1,7,10,6,6,17,10
256,256,3,2,14,9,13,22,22,17,10,21
257,257,19,22,6,3,18,21,14,13,3,11
258,258,14,1,10,2,17,13,5,24,2,22
259,259,7,19,3,16,4,9,18,15,22,7
260,260,11,14,6,12,2,19,15,4,3,16
261,261,16,14,9,22,19,15,5,17,11,16
262,262,15,14,23,6,19,5,9,16,2,9
263,263,13,23,18,13,8,1,6,15,18,12
264,264,5,3,5,17,6,18,16,15,18,11
265,265,7,17,3,4,4,10,11,20,24,13
266,266,6,23,15,16,7,23,11,17,20,23
267,267,8,6,13,11,21,18,13,4,13,21
268,268,10,6,12,11,24,21,22,1,24,13
269,269,19,14,16,2,9,3,18,13,2,3
270,270,20,23,9,23,1,24,19,3,6,9
271,271,7,3,4,7,20,19,11,14,12,14
272,272,6,21,12,1,13,21,6,13,13,10
273,273,22,9,14,1,18,16,5,16,21,20
274,274,24,20,20,10,9,19,16,24,19,4
275,275,11,14,1,24,22,15,3,17,18,3
276,276,7,22,11,16,9,13,7,17,23,20
277,277,5,19,13,5,16,3,17,12,12,7
278,278,17,11,19,18,20,7,7,11,23,19
279,279,12,23,11,17,2,16,9,21,5,21
280,280,19,5,21,3,22,6,3,5,16,21
281,281,23,17,13,21,23,20,17,15,18,7
282,282,19,23,2,3,10,13,14,5,14,21
283,283,8,21,2,4,8,9,6,12,13,17
284,284,1,1,2,8,24,19,18,13,21,12
285,285,2,3,16,21,6,21,24,20,22,17
286,286,13,19,13,9,20,21,8,1,21,20
287,287,11,16,1,8,12,14,22,14,18,20
288,288,2,15,17,15,16,4,12,22,20,11
289,289,3,7,8,10,17,9,4,4,12,16
290,290,17,15,13,6,12,8,7,1,12,17
291,291,17,16,10,4,15,18,11,2,18,19
292,292,6,11,11,10,6,11,22,7,12,16
293,293,10,23,17,6,12,9,17,2,2,8
294,294,9,24,22,14,21,24,23,22,3,11
295,295,20,5,4,14,24,14,1,24,23,5
296,296,6,3,19,4,6,24,7,21,6,2
297,297,5,1,15,11,4,17,11,6,22,7
298,298,5,4,19,18,12,10,9,1,4,4
299,299,3,15,3,13,22,22,1,9,24,22
300,300,5,1,13,9,19,22,10,4,16,4
301,301,17,23,2,19,16,21,15,13,3,15
302,302,14,8,1,11,11,1,4,15,18,24
303,303,9,22,8,13,6,16,20,13,16,15
304,304,12,11,1,5,8,10,6,5,11,14
305,305,15,3,2,23,13,4,16,19,18,11
306,306,6,21,22,5,12,3,16,4,12,19
307,307,7,24,24,15,9,2,6,10,22,21
308,308,15,18,23,21,10,18,2,24,5,7
309,309,12,2,6,2,13,15,6,3,2,9
310,310,19,16,10,13,20,10,20,3,9,1
311,311,13,3,21,20,1,5,12,9,9,1
312,312,24,8,10,7,19,21,16,12,15,6
313,313,23,1,12,16,2,8,9,9,16,12
314,314,21,17,4,18,15,12,18,19,4,7
315,315,2,12,16,1,20,21,23,5,6,8
316,316,12,1,24,21,8,15,21,16,9,24
317,317,19,6,11,8,6,3,10,17,5,11
318,318,13,15,13,18,13,1,10,1,23,15
319,319,15,21,3,13,19,21,3,22,3,5
320,320,3,21,13,20,21,4,9,13,16,23
321,321,15,14,24,9,16,8,3,8,2,23
322,322,20,12,24,13,4,16,24,12,10,11
323,323,17,11,7,13,6,22,24,6,5,23
324,324,20,7,1,8,22,1,5,15,16,6
325,325,9,5,9,19,17,18,18,7,9,6
326,326,13,4,6,19,13,24,8,1,9,18
327,327,20,24,23,21,14,3,7,23,10,8
328,328,19,11,20,12,22,8,1,13,10,12
329,329,4,18,19,22,15,11,23,1,7,4
330,330,5,6,6,21,20,17,20,24,7,4
331,331,4,9,14,22,8,4,9,10,24,17
332,332,11,14,24,3,22,23,4,21,19,20
333,333,3,7,13,9,16,11,18,22,3,24
334,334,11,2,10,18,4,14,21,12,1,18
335,335,23,13,14,6,4,11,3,2,20,24
336,336,20,13,16,22,2,12,19,14,16,18
337,337,8,11,22,21,19,6,16,16,22,20
338,338,2,24,17,13,13,21,24,23,15,10
339,339,14,9,17,19,11,3,11,11,23,4
340,340,8,24,4,17,20,23,7,6,4,9
341,341,8,3,10,20,2,1,14,18,23,2
342,342,14,20,2,3,15,16,3,9,22,21
343,343,12,11,15,22,5,4,12,16,2,1
344,344,9,24,23,2,4,8,7,4,8,24
345,345,4,1,14,17,12,13,20,14,14,20
346,346,19,11,21,2,15,10,10,4,3,11
347,347,21,5,7,18,3,4,13,14,3,10
348,348,22,23,21,9,23,13,7,22,14,4
349,349,7,12,4,1,20,20,11,5,18,23
350,350,15,22,24,6,12,7,19,3,14,14
351,351,18,18,6,9,14,20,3,18,23,24
352,352,4,17,22,16,15,23,20,5,19,17
353,353,8,15,9,2,24,3,4,13,24,21
354,354,6,9,16,17,7,19,6,21,21,10
355,355,1,18,15,10,14,11,18,24,10,23
356,356,3,13,24,21,22,11,15,16,6,15
357,357,18,13,6,17,2,17,19,23,22,4
358,358,5,1,3,14,24,16,5,13,16,8
359,359,21,1,1,12,10,8,18,17,16,7
360,360,20,16,20,13,20,3,11,22,10,23
361,361,23,24,12,19,10,15,2,1,17,19
362,362,18,13,3,4,21,23,21,7,10,22
363,363,18,14,21,11,3,18,3,15,24,5
364,364,19,9,20,9,17,19,18,16,6,11
365,365,1,22,7,9,15,5,5,4,14,5
366,366,16,16,10,2,11,3,15,10,16,14
367,367,22,21,17,21,17,8,18,19,6,9
368,368,18,10,5,1,17,14,8,7,14,6
369,369,15,18,12,14,8,13,8,4,18,1
370,370,22,13,10,20,1,20,12,13,20,15
371,371,16,18,2,17,17,5,17,5,4,4
372,372,13,12,8,24,18,11,21,14,12,7
373,373,11,2,4,6,10,16,5,17,8,19
374,374,1,13,16,8,9,24,9,12,13,24
375,375,13,8,8,18,19,12,5,2,15,24
376,376,13,2,24,23,22,12,23,18,17,18
377,377,23,5,16,6,1,20,9,10,19,13
378,378,12,12,5,19,8,6,18,3,10,6
379,379,4,1,12,18,15,5,4,13,2,21
380,380,24,3,5,4,18,4,5,17,22,22
381,381,6,6,12,7,10,23,23,17,22,8
382,382,23,15,5,2,19,11,19,14,2,10
383,383,14,1,5,17,18,12,5,14,24,15
384,384,13,4,6,24,5,6,24,2,23,19
385,385,14,7,1,16,1,21,9,5,17,4
386,386,4,13,16,20,13,18,24,1,8,3
387,387,19,20,19,20,11,1,18,11,10,5
388,388,18,1,21,2,2,21,20,22,2,22
389,389,11,22,19,9,24,4,10,24,14,1
390,390,11,3,10,2,7,1,11,20,14,14
391,391,19,19,5,19,10,23,13,22,9,7
392,392,23,19,6,21,18,12,14,10,4,4
393,393,15,17,4,16,13,12,3,10,5,17
394,394,16,10,16,3,4,11,18,13,1,9
395,395,10,5,2,15,20,18,5,23,5,18
396,396,24,18,11,17,5,3,6,23,2,17
397,397,12,9,10,12,13,23,23,14,22,1
398,398,14,17,24,9,24,4,22,9,5,6
399,399,19,8,5,6,1,6,5,5,13,11
400,400,8,24,3,24,3,24,17,6,6,6
401,401,5,5,16,3,13,7,23,1,9,7
402,402,14,4,7,4,14,4,20,12,15,18
403,403,15,6,2,9,17,20,3,16,9,24
404,404,14,20,15,20,5,18,10,6,8,8
405,405,17,21,14,6,23,14,10,8,3,18
406,406,11,9,2,19,19,11,24,4,5,6
407,407,18,21,2,13,21,15,15,23,5,12
408,408,9,15,9,3,18,14,6,11,9,9
409,409,5,15,10,21,24,1,2,9,16,4
410,410,18,7,8,8,9,7,7,9,6,14
411,411,12,5,20,21,23,7,23,22,1,16
412,412,19,4,10,12,11,1,16,15,1,17
413,413,11,23,13,4,23,7,19,1,19,8
414,414,24,24,13,20,5,10,24,5,3,7
415,415,2,6,13,18,2,12,10,9,9,9
416,416,7,19,23,15,13,12,11,23,22,16
417,417,10,12,10,6,23,13,23,9,8,12
418,418,22,20,21,7,15,15,9,17,4,16
419,419,5,10,24,3,23,12,2,13,10,13
420,420,4,1,16,23,1,10,21,13,1,6
421,421,3,4,4,8,2,7,10,16,24,12
422,422,19,5,19,12,9,7,6,5,9,1
423,423,17,1,23,15,7,24,16,16,13,22
424,424,4,17,18,15,15,4,14,8,5,7
425,425,1,4,4,5,5,4,1,19,6,19
426,426,6,23,23,18,1,2,15,20,20,22
427,427,23,2,20,18,22,11,14,21,13,23
428,428,7,20,15,20,7,21,3,4,17,4
429,429,23,18,7,11,8,18,24,5,8,10
430,430,8,2,13,18,1,6,14,10,11,10
431,431,23,14,1,21,6,17,24,8,6,16
432,432,21,14,1,10,4,10,12,12,7,17
433,433,24,16,19,22,22,4,8,7,13,10
434,434,7,9,9,21,19,3,12,2,9,11
435,435,11,5,1,20,23,19,8,9,24,6
436,436,9,9,13,10,11,7,8,18,17,15
437,437,2,11,16,16,3,20,4,24,16,22
438,438,20,5,21,5,19,20,3,1,7,12
439,439,19,7,21,1,24,8,15,23,1,5
440,440,9,5,3,16,3,19,13,11,19,19
441,441,21,12,8,23,19,18,17,18,12,15
442,442,4,7,4,17,19,20,21,5,4,19
443,443,19,16,17,13,11,13,21,2,22,2
444,444,19,13,21,13,12,1,5,22,2,3
445,445,15,20,20,23,20,11,7,3,21,20
446,446,15,9,7,15,15,20,7,15,2,23
447,447,12,19,24,18,19,5,9,11,12,1
448,448,21,18,17,19,16,18,24,2,16,7
449,449,24,12,14,8,4,24,19,6,24,20
450,450,18,12,1,8,18,22,2,15,22,1
451,451,16,22,10,7,11,5,14,18,10,16
452,452,5,21,17,16,18,23,12,12,2,24
453,453,5,23,4,14,1,24,5,2,1,2
454,454,19,23,20,4,12,10,22,21,4,7
455,455,19,19,17,10,24,13,14,4,7,19
456,456,17,7,1,20,21,10,9,20,24,11
457,457,4,20,6,1,22,7,4,4,20,4
458,458,15,21,20,16,11,3,19,1,6,22
459,459,6,24,11,12,20,11,1,15,18,17
460,460,18,7,19,17,15,5,13,10,23,4
461,461,24,8,22,11,5,2,5,24,14,12
462,462,1,21,17,24,24,1,7,23,6,5
463,463,15,6,20,9,8,1,8,2,14,9
464,464,10,23,10,15,3,20,4,23,20,23
465,465,22,8,3,2,10,15,19,10,23,7
466,466,4,19,16,23,19,11,2,23,11,15
467,467,18,7,3,9,14,7,14,5,3,10
468,468,6,20,4,20,6,15,22,21,14,22
469,469,15,21,16,16,3,17,21,20,24,12
470,470,13,8,14,4,21,11,13,14,5,4
471,471,22,12,6,17,7,14,10,5,5,13
472,472,12,11,4,18,1,9,13,16,24,5
473,473,13,19,3,4,9,9,10,23,22,17
474,474,23,14,18,21,11,13,7,5,6,16
475,475,8,24,1,8,12,17,2,5,7,4
476,476,19,7,3,13,3,13,19,4,10,6
477,477,7,8,3,19,2,13,2,14,11,9
478,478,18,8,15,11,5,8,15,18,1,11
479,479,10,5,2,3,11,3,2,3,6,2
480,480,1,20,6,6,17,24,9,11,2,14
481,481,18,3,21,24,9,12,3,18,23,17
482,482,24,12,2,17,22,15,1,9,17,23
483,483,21,5,6,11,10,13,2,12,24,21
484,484,1,9,9,10,1,3,5,9,13,5
485,485,3,2,2,2,7,11,9,5,15,16
486,486,14,7,10,15,14,17,2,15,12,5
487,487,24,18,12,22,24,15,8,16,6,8
488,488,21,6,9,13,1,5,10,12,5,5
489,489,15,13,3,10,11,8,18,12,19,14
490,490,5,14,22,16,12,1,9,9,2,2
491,491,13,5,20,1,9,21,23,24,17,7
492,492,11,23,11,5,2,6,1,9,21,1
493,493,9,24,8,7,17,18,12,18,3,5
494,494,5,1,8,15,12,24,17,22,23,13
495,495,6,3,14,11,17,17,16,4,11,8
496,496,18,17,3,11,11,12,18,21,23,20
497,497,10,19,15,18,1,14,7,13,1,4
498,498,12,21,23,15,21,11,1,3,23,17
499,499,16,16,5,23,13,12,1,3,7,20
